time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,Condition,Session
2025-10-23T19:03:24.243Z,261,1087,3052,646,1626,3563,25203,24365,52230,14139,32648,77031,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.283Z,265,1087,3045,649,1628,3563,25626,24729,52782,14403,33314,78287,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.323Z,265,1090,3039,648,1630,3555,25731,24833,52895,14438,33383,78461,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.363Z,266,1095,3044,647,1635,3558,25749,24877,52902,14451,33397,78516,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.403Z,269,1099,3054,649,1641,3572,25901,25036,53113,14591,33748,79132,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.443Z,273,1100,3061,650,1646,3584,26146,25251,53455,14784,34240,79966,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.483Z,274,1097,3062,649,1647,3586,26313,25378,53676,14892,34516,80413,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.523Z,273,1092,3062,648,1644,3584,26360,25399,53729,14912,34561,80454,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.563Z,270,1089,3065,648,1640,3582,26293,25327,53624,14854,34408,80136,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.603Z,266,1088,3064,646,1633,3572,25974,25042,53175,14607,33770,78968,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.643Z,264,1084,3059,642,1620,3550,25298,24459,52262,14104,32475,76678,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.683Z,268,1080,3053,641,1608,3531,24575,23838,51306,13599,31179,74431,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.723Z,275,1079,3054,647,1608,3535,24330,23623,50993,13474,30871,73938,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.763Z,277,1084,3059,652,1621,3558,24674,23907,51456,13773,31655,75356,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.803Z,273,1094,3063,653,1641,3580,25250,24389,52220,14213,32773,77365,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.843Z,273,1100,3062,656,1652,3586,25666,24746,52783,14500,33488,78666,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.883Z,277,1096,3054,662,1647,3575,25762,24850,52937,14535,33575,78827,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.923Z,275,1092,3046,660,1641,3560,25653,24782,52820,14421,33307,78297,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:24.963Z,264,1096,3047,650,1643,3556,25603,24745,52774,14359,33172,77976,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.003Z,257,1101,3055,645,1649,3565,25758,24868,53005,14457,33436,78414,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.043Z,259,1104,3060,649,1653,3576,26015,25080,53379,14636,33910,79276,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.083Z,262,1103,3057,651,1650,3577,26211,25244,53661,14763,34254,79901,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.123Z,266,1096,3050,650,1640,3571,26261,25278,53725,14776,34300,79961,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.163Z,273,1089,3046,652,1629,3562,26068,25106,53440,14617,33897,79211,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.203Z,277,1089,3045,654,1620,3545,25486,24608,52615,14181,32762,77200,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.243Z,271,1088,3040,649,1607,3522,24587,23838,51368,13533,31051,74244,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.283Z,261,1083,3036,640,1593,3509,23905,23255,50447,13084,29845,72233,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.323Z,260,1082,3041,640,1596,3522,23956,23311,50535,13202,30132,72806,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.363Z,265,1090,3049,647,1615,3549,24609,23886,51413,13748,31548,75269,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.403Z,265,1103,3052,651,1638,3570,25306,24488,52333,14276,32909,77621,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.443Z,259,1113,3048,649,1654,3576,25668,24795,52820,14507,33504,78683,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.483Z,257,1113,3042,645,1657,3572,25718,24836,52924,14495,33493,78694,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.523Z,263,1102,3039,648,1648,3568,25740,24849,53003,14480,33476,78661,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.563Z,274,1088,3041,655,1639,3568,25919,24986,53260,14592,33768,79137,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.603Z,283,1086,3047,663,1637,3570,26144,25165,53536,14743,34145,79728,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.643Z,283,1098,3052,663,1647,3572,26276,25269,53676,14829,34365,80048,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.683Z,275,1113,3054,653,1661,3573,26305,25299,53696,14844,34421,80112,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.723Z,268,1119,3056,643,1666,3573,26190,25216,53535,14759,34227,79727,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.763Z,266,1118,3057,638,1660,3565,25789,24885,52984,14462,33465,78351,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.803Z,268,1115,3050,638,1648,3544,25071,24271,51998,13936,32080,75907,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.843Z,271,1114,3043,641,1638,3524,24389,23680,51074,13477,30865,73752,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.883Z,272,1112,3040,644,1636,3525,24235,23539,50896,13449,30790,73612,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.923Z,275,1106,3041,652,1639,3543,24647,23882,51490,13822,31757,75359,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:25.963Z,282,1098,3043,663,1641,3559,25228,24371,52294,14245,32861,77387,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.003Z,287,1090,3048,670,1635,3566,25608,24689,52817,14460,33426,78507,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.043Z,285,1082,3056,668,1624,3568,25691,24752,52926,14455,33401,78576,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.083Z,282,1082,3064,662,1622,3569,25634,24692,52821,14383,33180,78249,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.123Z,280,1095,3068,657,1633,3571,25680,24719,52864,14417,33226,78387,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.163Z,279,1105,3069,656,1643,3575,25913,24919,53185,14586,33653,79135,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.203Z,277,1107,3069,656,1645,3583,26189,25175,53550,14768,34150,79900,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.243Z,272,1106,3067,655,1645,3587,26329,25328,53718,14852,34409,80224,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.283Z,261,1106,3063,647,1646,3583,26284,25317,53644,14810,34335,80000,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.323Z,247,1103,3054,632,1638,3567,26003,25080,53254,14591,33773,78980,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.363Z,239,1097,3045,617,1622,3544,25371,24526,52393,14119,32530,76829,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.403Z,243,1093,3036,613,1608,3521,24540,23800,51280,13541,31014,74228,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.443Z,254,1095,3033,622,1606,3514,24057,23384,50654,13270,30309,73042,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.483Z,264,1099,3037,637,1616,3528,24259,23571,50957,13506,30943,74141,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.523Z,269,1104,3046,648,1633,3552,24880,24115,51801,13990,32239,76326,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.563Z,271,1107,3056,652,1648,3572,25438,24597,52537,14374,33267,78043,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.603Z,268,1106,3064,649,1656,3584,25701,24822,52882,14527,33664,78734,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.643Z,264,1103,3064,644,1656,3586,25773,24886,52990,14560,33715,78916,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.683Z,262,1098,3058,642,1653,3582,25913,25013,53187,14677,33975,79464,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.723Z,261,1094,3052,641,1650,3581,26149,25226,53504,14862,34440,80266,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.763Z,258,1093,3049,638,1647,3580,26287,25342,53683,14926,34623,80524,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.803Z,259,1097,3049,638,1645,3579,26301,25338,53700,14879,34508,80314,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.843Z,264,1102,3052,641,1646,3581,26280,25296,53668,14827,34365,80060,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.883Z,264,1106,3058,640,1649,3581,26148,25160,53466,14712,34063,79466,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.923Z,260,1108,3062,634,1645,3569,25696,24762,52810,14359,33150,77794,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:26.963Z,258,1107,3058,629,1633,3542,24873,24062,51655,13737,31537,74957,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.003Z,260,1105,3045,630,1622,3514,24104,23421,50603,13191,30129,72523,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.043Z,265,1101,3033,638,1619,3505,23972,23337,50444,13163,30076,72472,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.083Z,273,1096,3030,650,1626,3519,24495,23808,51179,13631,31296,74659,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.123Z,279,1092,3035,660,1635,3541,25164,24383,52104,14173,32677,77123,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.163Z,283,1089,3042,666,1640,3558,25574,24720,52665,14468,33413,78461,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.203Z,282,1085,3047,664,1638,3564,25674,24795,52789,14503,33483,78615,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.243Z,279,1082,3046,660,1633,3561,25666,24793,52786,14464,33387,78431,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.283Z,279,1083,3042,658,1632,3561,25799,24914,52988,14541,33601,78793,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.323Z,280,1087,3043,657,1636,3569,26064,25138,53361,14714,34059,79598,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.363Z,278,1089,3050,654,1641,3578,26266,25293,53645,14840,34391,80166,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.403Z,273,1093,3058,650,1646,3584,26322,25314,53731,14861,34449,80267,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.443Z,267,1097,3066,645,1648,3585,26242,25224,53617,14779,34231,79911,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.483Z,263,1104,3068,642,1648,3573,25929,24956,53174,14529,33575,78765,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.523Z,262,1110,3064,640,1643,3551,25281,24415,52275,14056,32330,76564,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.563Z,262,1109,3064,639,1633,3537,24541,23787,51268,13558,31020,74241,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.603Z,262,1103,3070,642,1624,3544,24230,23526,50873,13416,30667,73567,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.643Z,263,1090,3075,649,1619,3563,24531,23806,51329,13723,31516,74966,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.683Z,264,1076,3070,653,1616,3575,25121,24332,52160,14187,32769,77089,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.723Z,266,1072,3058,653,1619,3573,25594,24742,52788,14501,33605,78523,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.763Z,272,1080,3051,653,1628,3567,25769,24888,52988,14570,33781,78840,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.803Z,277,1092,3051,653,1638,3563,25756,24863,52930,14499,33590,78536,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.843Z,273,1101,3052,648,1644,3563,25806,24894,52969,14482,33547,78477,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.883Z,262,1106,3052,639,1648,3565,25998,25059,53239,14592,33824,79010,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.923Z,257,1110,3053,634,1653,3569,26182,25228,53544,14722,34136,79705,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:27.963Z,263,1116,3055,638,1659,3574,26278,25321,53720,14789,34284,80139,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.003Z,270,1124,3057,642,1663,3576,26287,25329,53739,14777,34228,80158,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.043Z,269,1125,3057,640,1658,3569,26104,25165,53467,14621,33810,79433,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.083Z,264,1114,3052,634,1640,3549,25543,24677,52659,14208,32741,77411,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.123Z,261,1099,3045,628,1615,3522,24646,23898,51389,13577,31105,74324,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.163Z,261,1090,3038,627,1602,3505,23912,23258,50368,13103,29870,72005,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.204Z,268,1095,3036,636,1612,3511,23882,23230,50339,13165,30051,72277,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.244Z,276,1106,3040,648,1638,3535,24499,23762,51192,13672,31400,74684,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.284Z,283,1116,3047,659,1660,3561,25218,24382,52172,14202,32787,77190,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.324Z,290,1118,3053,667,1669,3576,25624,24734,52737,14478,33485,78476,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.364Z,294,1115,3054,673,1666,3577,25702,24800,52877,14508,33534,78628,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.404Z,295,1111,3049,675,1661,3570,25712,24797,52929,14489,33463,78568,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.444Z,290,1109,3045,673,1661,3566,25878,24921,53169,14594,33725,79048,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.484Z,284,1105,3045,668,1660,3568,26134,25128,53492,14767,34169,79817,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.524Z,278,1100,3051,663,1656,3574,26302,25274,53692,14866,34423,80263,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.564Z,273,1099,3059,656,1654,3581,26341,25320,53756,14860,34421,80293,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.604Z,270,1100,3063,650,1649,3581,26242,25247,53659,14746,34151,79875,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.644Z,272,1096,3061,647,1638,3569,25875,24943,53182,14450,33412,78580,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.684Z,278,1089,3055,650,1622,3547,25186,24363,52237,13958,32158,76303,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.724Z,285,1086,3053,657,1613,3530,24502,23782,51303,13519,31023,74240,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.764Z,291,1085,3055,665,1614,3533,24305,23612,51067,13462,30884,73951,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.804Z,292,1092,3055,668,1627,3547,24660,23906,51593,13793,31748,75416,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.844Z,289,1108,3049,668,1649,3558,25212,24371,52359,14225,32851,77327,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.884Z,285,1124,3043,667,1666,3559,25605,24711,52868,14499,33525,78549,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.924Z,279,1128,3045,662,1670,3557,25705,24804,52962,14533,33592,78725,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:28.964Z,270,1119,3051,652,1661,3555,25619,24732,52817,14420,33312,78252,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.004Z,266,1104,3054,646,1647,3557,25586,24702,52774,14347,33160,77984,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.044Z,270,1091,3053,648,1638,3564,25748,24841,53022,14433,33407,78442,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.084Z,276,1089,3051,654,1640,3571,26026,25070,53412,14615,33869,79301,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.124Z,274,1096,3047,656,1651,3572,26253,25249,53687,14759,34206,79940,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.164Z,268,1103,3046,651,1660,3570,26317,25300,53720,14786,34247,80027,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.204Z,263,1103,3051,644,1657,3567,26108,25136,53404,14631,33847,79267,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.244Z,258,1093,3056,636,1637,3556,25492,24627,52558,14194,32729,77207,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.284Z,256,1081,3056,633,1610,3536,24575,23850,51322,13552,31066,74229,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.324Z,262,1081,3054,638,1599,3523,23908,23283,50439,13125,29953,72250,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.364Z,271,1096,3054,649,1616,3527,23982,23354,50557,13262,30325,72852,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.404Z,280,1113,3053,660,1645,3544,24632,23919,51449,13799,31755,75297,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.444Z,285,1122,3052,665,1666,3559,25299,24495,52358,14298,33079,77609,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.484Z,284,1121,3049,661,1671,3563,25635,24775,52826,14512,33628,78663,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.524Z,278,1111,3045,655,1664,3561,25697,24798,52935,14503,33564,78742,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.564Z,272,1098,3045,654,1653,3562,25755,24822,53044,14493,33496,78851,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.604Z,271,1087,3048,658,1644,3570,25954,24991,53328,14603,33764,79450,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.644Z,274,1089,3053,662,1646,3577,26168,25188,53602,14742,34133,80047,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.684Z,282,1101,3057,665,1656,3578,26281,25294,53721,14817,34345,80271,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.724Z,287,1111,3056,666,1664,3574,26302,25310,53735,14828,34382,80207,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.764Z,283,1114,3053,660,1662,3567,26178,25195,53577,14729,34139,79693,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.804Z,273,1110,3051,649,1650,3555,25751,24827,53012,14407,33329,78211,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.844Z,269,1101,3051,643,1629,3540,24999,24193,51996,13861,31943,75709,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.884Z,273,1093,3047,646,1612,3525,24310,23614,51046,13396,30760,73535,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.924Z,278,1092,3038,653,1615,3522,24190,23514,50861,13380,30722,73423,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:29.964Z,281,1095,3033,661,1630,3534,24648,23906,51463,13774,31722,75250,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.004Z,281,1096,3037,664,1644,3550,25260,24427,52268,14224,32850,77376,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.044Z,278,1102,3043,662,1653,3557,25658,24757,52782,14472,33450,78571,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.084Z,275,1107,3048,656,1654,3557,25745,24820,52877,14491,33463,78664,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.124Z,274,1103,3052,653,1645,3558,25671,24749,52776,14428,33270,78332,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.164Z,273,1097,3058,653,1638,3567,25701,24765,52854,14471,33356,78505,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.204Z,271,1099,3062,655,1645,3578,25927,24955,53199,14645,33796,79306,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.244Z,269,1109,3061,655,1659,3585,26183,25194,53548,14810,34252,80051,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.284Z,270,1114,3060,655,1665,3587,26300,25327,53701,14866,34449,80281,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.324Z,276,1109,3063,657,1656,3584,26243,25294,53642,14802,34322,79986,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.364Z,286,1096,3063,663,1637,3572,25958,25039,53277,14574,33733,78949,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.404Z,294,1086,3054,669,1617,3547,25339,24480,52423,14112,32501,76806,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.444Z,293,1084,3041,667,1608,3521,24546,23775,51308,13557,31021,74250,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.484Z,283,1088,3032,660,1612,3512,24107,23384,50690,13308,30353,73151,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.524Z,274,1092,3030,656,1625,3522,24334,23574,50993,13551,30982,74314,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.564Z,273,1091,3034,658,1634,3540,24943,24103,51817,14024,32222,76485,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.604Z,272,1086,3044,659,1635,3555,25468,24577,52534,14392,33197,78117,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.644Z,267,1084,3059,654,1633,3569,25709,24816,52869,14536,33598,78723,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.684Z,264,1085,3076,650,1631,3584,25784,24903,52983,14576,33714,78863,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.725Z,265,1087,3086,651,1635,3599,25938,25042,53218,14704,34045,79418,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.765Z,264,1090,3086,649,1643,3604,26190,25253,53593,14892,34524,80308,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.805Z,260,1090,3078,642,1645,3596,26341,25372,53808,14951,34680,80687,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.845Z,257,1092,3067,638,1646,3583,26359,25380,53824,14893,34547,80534,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.885Z,259,1098,3064,640,1649,3577,26331,25353,53786,14823,34370,80274,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.925Z,264,1099,3069,645,1645,3576,26174,25212,53577,14681,33988,79619,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:30.965Z,269,1091,3074,648,1631,3568,25676,24776,52879,14307,33002,77829,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.005Z,271,1087,3071,648,1617,3548,24812,24032,51675,13692,31400,74892,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.045Z,274,1094,3061,650,1612,3526,24033,23365,50606,13176,30068,72426,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.084Z,278,1102,3052,655,1618,3522,23907,23264,50454,13168,30079,72362,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.124Z,279,1105,3047,659,1630,3538,24434,23724,51199,13628,31310,74501,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.164Z,276,1107,3047,656,1643,3557,25109,24303,52128,14147,32669,76916,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.204Z,272,1109,3051,651,1653,3569,25525,24651,52672,14437,33405,78242,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.244Z,271,1114,3057,649,1660,3573,25637,24734,52779,14486,33503,78448,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.284Z,272,1115,3061,648,1662,3575,25666,24738,52775,14468,33420,78394,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.324Z,276,1109,3065,652,1658,3582,25822,24858,52991,14560,33634,78869,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.364Z,281,1097,3066,658,1650,3589,26071,25078,53379,14730,34072,79683,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.404Z,284,1088,3060,662,1644,3587,26253,25244,53679,14842,34363,80227,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.444Z,282,1086,3055,659,1643,3582,26319,25302,53794,14868,34415,80369,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.484Z,276,1092,3055,654,1646,3580,26256,25253,53720,14802,34235,80108,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.524Z,270,1097,3057,649,1643,3573,25938,24996,53293,14552,33602,78995,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.564Z,266,1095,3056,645,1628,3556,25277,24438,52383,14066,32359,76736,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.604Z,265,1085,3052,641,1607,3539,24556,23805,51379,13564,31052,74392,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.644Z,268,1078,3052,644,1601,3537,24288,23555,50989,13423,30687,73744,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.684Z,276,1081,3054,654,1616,3550,24623,23841,51405,13725,31499,75133,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.724Z,282,1085,3059,662,1634,3567,25206,24363,52155,14182,32711,77216,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.764Z,277,1083,3062,658,1640,3577,25623,24752,52700,14479,33507,78562,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.805Z,268,1081,3062,651,1636,3577,25729,24870,52840,14524,33649,78753,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.845Z,268,1081,3063,652,1630,3577,25664,24824,52753,14441,33449,78346,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.885Z,273,1085,3071,657,1630,3585,25686,24836,52784,14432,33424,78236,Day_3,RedLightPol_Switched,Session_1
