ts,time,c14,c16,c17,c20,c22,c23
2024-11-08 22:34:40,41.68,19039,20376,17139,7295,5684,3420
2024-11-08 22:34:40,41.72,18977,20265,17021,7291,5677,3413
2024-11-08 22:34:40,41.76,18919,20157,16912,7291,5672,3414
2024-11-08 22:34:40,41.8,18884,20085,16839,7294,5672,3419
2024-11-08 22:34:40,41.84,18865,20056,16804,7297,5677,3425
2024-11-08 22:34:40,41.88,18849,20041,16786,7298,5684,3436
2024-11-08 22:34:40,41.92,18828,20009,16751,7305,5690,3446
2024-11-08 22:34:40,41.96,18798,19954,16690,7313,5694,3449
2024-11-08 22:34:40,42,18765,19895,16622,7317,5694,3445
2024-11-08 22:34:40,42.04,18742,19850,16573,7314,5693,3440
2024-11-08 22:34:40,42.08,18738,19832,16555,7309,5691,3442
2024-11-08 22:34:40,42.12,18766,19865,16591,7311,5691,3448
2024-11-08 22:34:40,42.16,18846,19981,16722,7322,5697,3459
2024-11-08 22:34:40,42.2,18971,20170,16940,7336,5708,3470
2024-11-08 22:34:41,42.24,19101,20349,17149,7345,5719,3482
2024-11-08 22:34:41,42.28,19185,20431,17247,7348,5725,3491
2024-11-08 22:34:41,42.32,19181,20403,17218,7349,5730,3496
2024-11-08 22:34:41,42.36,19097,20316,17116,7349,5735,3493
2024-11-08 22:34:41,42.4,18998,20221,17005,7350,5734,3487
2024-11-08 22:34:41,42.44,18929,20144,16916,7351,5726,3481
2024-11-08 22:34:41,42.48,18880,20084,16855,7346,5719,3478
2024-11-08 22:34:41,42.52,18832,20031,16807,7338,5716,3479
2024-11-08 22:34:41,42.56,18790,19982,16759,7335,5717,3483
2024-11-08 22:34:41,42.6,18757,19941,16707,7334,5718,3486
2024-11-08 22:34:41,42.64,18726,19903,16650,7330,5720,3486
2024-11-08 22:34:41,42.68,18689,19855,16586,7323,5721,3482
2024-11-08 22:34:41,42.72,18653,19804,16528,7319,5718,3476
2024-11-08 22:34:41,42.76,18634,19798,16527,7322,5713,3473
2024-11-08 22:34:41,42.8,18662,19896,16643,7330,5715,3479
2024-11-08 22:34:41,42.84,18762,20086,16857,7342,5728,3490
2024-11-08 22:34:41,42.88,18898,20259,17054,7354,5744,3500
2024-11-08 22:34:41,42.92,18975,20320,17126,7362,5752,3505
2024-11-08 22:34:41,42.96,18955,20267,17076,7360,5747,3504
2024-11-08 22:34:41,43,18884,20160,16973,7351,5733,3499
2024-11-08 22:34:41,43.04,18812,20049,16871,7339,5719,3495
2024-11-08 22:34:41,43.08,18756,19963,16789,7333,5712,3496
2024-11-08 22:34:41,43.12,18716,19905,16726,7337,5714,3502
2024-11-08 22:34:41,43.16,18691,19862,16676,7347,5718,3508
2024-11-08 22:34:41,43.2,18680,19825,16633,7356,5718,3513
2024-11-08 22:34:42,43.24,18663,19789,16581,7359,5717,3513
2024-11-08 22:34:42,43.28,18628,19748,16519,7359,5719,3512
2024-11-08 22:34:42,43.32,18586,19707,16458,7359,5724,3513
2024-11-08 22:34:42,43.36,18569,19692,16440,7363,5727,3520
2024-11-08 22:34:42,43.4,18602,19760,16529,7366,5731,3531
2024-11-08 22:34:42,43.44,18683,19931,16739,7370,5742,3543
2024-11-08 22:34:42,43.48,18793,20127,16969,7378,5755,3551
2024-11-08 22:34:42,43.52,18887,20238,17084,7387,5765,3549
2024-11-08 22:34:42,43.56,18909,20221,17044,7393,5770,3541
2024-11-08 22:34:42,43.6,18853,20115,16910,7396,5772,3536
2024-11-08 22:34:42,43.64,18770,19984,16759,7399,5769,3535
2024-11-08 22:34:42,43.68,18710,19881,16653,7400,5761,3535
2024-11-08 22:34:42,43.72,18695,19837,16621,7397,5753,3536
2024-11-08 22:34:42,43.76,18707,19842,16640,7392,5750,3539
2024-11-08 22:34:42,43.8,18714,19850,16651,7390,5750,3545
2024-11-08 22:34:42,43.84,18694,19822,16611,7394,5751,3549
2024-11-08 22:34:42,43.88,18654,19765,16534,7394,5750,3545
2024-11-08 22:34:42,43.92,18610,19704,16458,7389,5747,3536
2024-11-08 22:34:42,43.96,18577,19666,16414,7385,5743,3529
2024-11-08 22:34:42,44,18573,19691,16442,7389,5742,3528
2024-11-08 22:34:42,44.04,18618,19816,16581,7399,5745,3535
2024-11-08 22:34:42,44.08,18720,20005,16798,7407,5752,3545
2024-11-08 22:34:42,44.12,18835,20155,16972,7406,5758,3548
2024-11-08 22:34:42,44.16,18885,20188,17015,7395,5758,3542
2024-11-08 22:34:42,44.2,18851,20121,16940,7380,5752,3532
2024-11-08 22:34:43,44.24,18781,20014,16819,7369,5740,3525
2024-11-08 22:34:43,44.28,18726,19922,16712,7365,5729,3520
2024-11-08 22:34:43,44.32,18704,19870,16651,7365,5721,3517
2024-11-08 22:34:43,44.36,18703,19858,16638,7365,5716,3513
2024-11-08 22:34:43,44.4,18705,19863,16642,7359,5714,3505
2024-11-08 22:34:43,44.44,18691,19849,16620,7352,5717,3495
2024-11-08 22:34:43,44.48,18663,19804,16565,7351,5721,3492
2024-11-08 22:34:43,44.52,18642,19750,16511,7356,5719,3495
2024-11-08 22:34:43,44.56,18648,19732,16502,7361,5715,3499
2024-11-08 22:34:43,44.6,18700,19794,16576,7366,5716,3502
2024-11-08 22:34:43,44.64,18808,19957,16750,7369,5727,3505
2024-11-08 22:34:43,44.68,18946,20171,16975,7369,5741,3510
2024-11-08 22:34:43,44.72,19063,20332,17147,7366,5749,3512
2024-11-08 22:34:43,44.76,19115,20369,17187,7363,5750,3513
2024-11-08 22:34:43,44.8,19077,20288,17105,7363,5748,3516
2024-11-08 22:34:43,44.84,18969,20150,16970,7367,5744,3519
2024-11-08 22:34:43,44.88,18860,20034,16858,7369,5738,3516
2024-11-08 22:34:43,44.92,18799,19975,16803,7363,5731,3509
2024-11-08 22:34:43,44.96,18772,19951,16784,7353,5725,3505
2024-11-08 22:34:43,45,18749,19925,16753,7346,5722,3501
2024-11-08 22:34:43,45.04,18713,19877,16690,7343,5720,3495
2024-11-08 22:34:43,45.08,18667,19810,16610,7340,5717,3489
2024-11-08 22:34:43,45.12,18623,19737,16532,7337,5712,3487
2024-11-08 22:34:43,45.16,18594,19679,16477,7335,5705,3488
2024-11-08 22:34:43,45.2,18604,19679,16485,7336,5700,3490
2024-11-08 22:34:44,45.24,18676,19784,16603,7345,5707,3495
2024-11-08 22:34:44,45.28,18797,19980,16817,7360,5723,3505
2024-11-08 22:34:44,45.32,18912,20177,17032,7370,5741,3514
2024-11-08 22:34:44,45.36,18968,20283,17145,7367,5751,3516
2024-11-08 22:34:44,45.4,18954,20275,17133,7359,5751,3510
2024-11-08 22:34:44,45.44,18903,20196,17047,7352,5744,3501
2024-11-08 22:34:44,45.48,18858,20115,16957,7351,5734,3493
2024-11-08 22:34:44,45.52,18846,20076,16912,7350,5726,3487
2024-11-08 22:34:44,45.56,18862,20080,16918,7345,5720,3484
2024-11-08 22:34:44,45.6,18879,20090,16936,7334,5713,3477
2024-11-08 22:34:44,45.64,18877,20073,16923,7323,5703,3465
2024-11-08 22:34:44,45.68,18848,20025,16867,7317,5694,3455
2024-11-08 22:34:44,45.72,18799,19960,16787,7316,5694,3454
2024-11-08 22:34:44,45.76,18748,19892,16704,7318,5701,3459
2024-11-08 22:34:44,45.8,18718,19858,16657,7325,5707,3460
2024-11-08 22:34:44,45.84,18735,19914,16720,7337,5712,3463
2024-11-08 22:34:44,45.88,18810,20087,16923,7350,5721,3475
2024-11-08 22:34:44,45.92,18935,20309,17177,7365,5739,3493
2024-11-08 22:34:44,45.96,19063,20457,17343,7382,5755,3506
2024-11-08 22:34:44,46,19126,20476,17370,7390,5761,3509
2024-11-08 22:34:44,46.04,19106,20406,17301,7385,5755,3506
2024-11-08 22:34:44,46.08,19048,20315,17204,7370,5745,3502
2024-11-08 22:34:44,46.12,18997,20249,17127,7355,5738,3500
2024-11-08 22:34:44,46.16,18970,20219,17090,7344,5734,3500
2024-11-08 22:34:44,46.2,18955,20196,17069,7341,5729,3501
2024-11-08 22:34:45,46.24,18928,20152,17024,7344,5720,3500
2024-11-08 22:34:45,46.28,18885,20086,16950,7349,5714,3499
2024-11-08 22:34:45,46.32,18841,20021,16873,7351,5711,3500
2024-11-08 22:34:45,46.36,18805,19968,16811,7349,5710,3501
2024-11-08 22:34:45,46.4,18780,19936,16772,7343,5706,3497
2024-11-08 22:34:45,46.44,18776,19959,16798,7337,5704,3491
2024-11-08 22:34:45,46.48,18822,20082,16936,7334,5710,3488
2024-11-08 22:34:45,46.52,18946,20302,17179,7332,5724,3492
2024-11-08 22:34:45,46.56,19113,20525,17420,7334,5740,3499
2024-11-08 22:34:45,46.6,19224,20638,17539,7340,5747,3503
2024-11-08 22:34:45,46.64,19226,20612,17510,7344,5744,3502
2024-11-08 22:34:45,46.68,19159,20505,17397,7343,5736,3499
2024-11-08 22:34:45,46.72,19087,20394,17278,7338,5729,3495
2024-11-08 22:34:45,46.76,19043,20320,17199,7331,5722,3488
2024-11-08 22:34:45,46.8,19023,20279,17154,7327,5715,3482
2024-11-08 22:34:45,46.84,19006,20246,17116,7331,5713,3479
2024-11-08 22:34:45,46.88,18982,20206,17068,7341,5717,3481
2024-11-08 22:34:45,46.92,18948,20158,17013,7349,5723,3488
2024-11-08 22:34:45,46.96,18910,20106,16956,7355,5726,3500
2024-11-08 22:34:45,47,18876,20056,16900,7362,5730,3513
2024-11-08 22:34:45,47.04,18855,20024,16859,7369,5735,3523
2024-11-08 22:34:45,47.08,18864,20029,16858,7373,5739,3525
2024-11-08 22:34:45,47.12,18913,20090,16917,7376,5744,3522
2024-11-08 22:34:45,47.16,19003,20226,17056,7382,5757,3525
2024-11-08 22:34:45,47.2,19117,20416,17257,7397,5776,3540
2024-11-08 22:34:46,47.24,19216,20581,17440,7416,5790,3558
2024-11-08 22:34:46,47.28,19260,20645,17523,7428,5791,3565
2024-11-08 22:34:46,47.32,19238,20597,17488,7428,5781,3557
2024-11-08 22:34:46,47.36,19172,20487,17380,7415,5768,3539
2024-11-08 22:34:46,47.4,19104,20380,17265,7396,5754,3519
2024-11-08 22:34:46,47.44,19061,20316,17188,7373,5740,3498
2024-11-08 22:34:46,47.48,19042,20293,17157,7347,5725,3477
2024-11-08 22:34:46,47.52,19031,20291,17144,7322,5711,3454
2024-11-08 22:34:46,47.56,19017,20278,17117,7302,5700,3433
2024-11-08 22:34:46,47.6,18990,20236,17063,7288,5690,3423
2024-11-08 22:34:46,47.64,18954,20173,16996,7282,5682,3422
2024-11-08 22:34:46,47.68,18920,20115,16937,7279,5678,3427
2024-11-08 22:34:46,47.72,18895,20077,16897,7275,5680,3431
2024-11-08 22:34:46,47.76,18881,20058,16870,7273,5686,3434
2024-11-08 22:34:46,47.8,18890,20072,16876,7281,5692,3436
2024-11-08 22:34:46,47.84,18950,20161,16967,7298,5702,3441
2024-11-08 22:34:46,47.88,19070,20335,17151,7316,5715,3448
2024-11-08 22:34:46,47.92,19209,20516,17350,7324,5726,3453
2024-11-08 22:34:46,47.96,19302,20596,17451,7321,5724,3453
2024-11-08 22:34:46,48,19292,20547,17417,7311,5715,3452
2024-11-08 22:34:46,48.04,19186,20429,17300,7303,5707,3454
2024-11-08 22:34:46,48.08,19069,20317,17177,7301,5705,3454
2024-11-08 22:34:46,48.12,19008,20261,17103,7306,5707,3453
2024-11-08 22:34:46,48.16,19001,20261,17089,7316,5714,3453
2024-11-08 22:34:46,48.2,19011,20282,17104,7326,5721,3455
2024-11-08 22:34:47,48.24,19010,20283,17105,7333,5726,3459
2024-11-08 22:34:47,48.28,18988,20250,17070,7337,5729,3463
2024-11-08 22:34:47,48.32,18956,20198,17007,7340,5729,3467
2024-11-08 22:34:47,48.36,18930,20145,16940,7341,5729,3467
2024-11-08 22:34:47,48.4,18916,20108,16890,7338,5730,3463
2024-11-08 22:34:47,48.44,18916,20096,16869,7334,5729,3460
2024-11-08 22:34:47,48.48,18941,20119,16892,7335,5726,3462
2024-11-08 22:34:47,48.52,19014,20210,16996,7345,5727,3468
2024-11-08 22:34:47,48.56,19140,20394,17205,7359,5736,3476
2024-11-08 22:34:47,48.6,19284,20622,17463,7370,5747,3484
2024-11-08 22:34:47,48.64,19386,20789,17657,7371,5750,3488
2024-11-08 22:34:47,48.68,19407,20832,17714,7362,5747,3487
2024-11-08 22:34:47,48.72,19354,20771,17650,7349,5745,3485
2024-11-08 22:34:47,48.76,19268,20660,17527,7338,5748,3486
2024-11-08 22:34:47,48.8,19186,20547,17402,7330,5749,3485
2024-11-08 22:34:47,48.84,19136,20465,17310,7323,5742,3474
2024-11-08 22:34:47,48.88,19119,20422,17261,7314,5729,3453
2024-11-08 22:34:47,48.92,19112,20391,17230,7303,5715,3435
2024-11-08 22:34:47,48.96,19085,20344,17184,7295,5708,3428
2024-11-08 22:34:47,49,19035,20283,17118,7289,5705,3431
2024-11-08 22:34:47,49.04,18985,20220,17046,7286,5703,3435
2024-11-08 22:34:47,49.08,18951,20162,16980,7286,5699,3436
2024-11-08 22:34:47,49.12,18927,20104,16916,7294,5694,3436
2024-11-08 22:34:47,49.16,18911,20059,16868,7306,5691,3441
2024-11-08 22:34:48,49.2,18925,20073,16889,7316,5689,3450
2024-11-08 22:34:48,49.24,19002,20194,17031,7320,5695,3461
2024-11-08 22:34:48,49.28,19135,20406,17268,7323,5707,3469
2024-11-08 22:34:48,49.32,19261,20609,17488,7321,5715,3468
2024-11-08 22:34:48,49.36,19315,20705,17582,7313,5717,3459
2024-11-08 22:34:48,49.4,19286,20674,17535,7309,5716,3454
2024-11-08 22:34:48,49.44,19221,20572,17418,7316,5719,3459
2024-11-08 22:34:48,49.48,19167,20474,17311,7332,5727,3471
2024-11-08 22:34:48,49.52,19143,20416,17252,7346,5735,3484
2024-11-08 22:34:48,49.56,19138,20395,17235,7348,5738,3491
2024-11-08 22:34:48,49.6,19130,20382,17224,7343,5738,3493
2024-11-08 22:34:48,49.64,19110,20355,17194,7346,5741,3499
2024-11-08 22:34:48,49.68,19082,20312,17150,7363,5746,3513
2024-11-08 22:34:48,49.72,19065,20272,17107,7384,5751,3527
2024-11-08 22:34:48,49.76,19077,20265,17091,7396,5752,3531
2024-11-08 22:34:48,49.8,19112,20294,17104,7391,5748,3522
2024-11-08 22:34:48,49.84,19133,20323,17113,7377,5746,3513
2024-11-08 22:34:48,49.88,19141,20352,17127,7369,5756,3517
2024-11-08 22:34:48,49.92,19187,20436,17220,7381,5774,3531
2024-11-08 22:34:48,49.96,19300,20600,17411,7404,5785,3537
2024-11-08 22:34:48,50,19433,20756,17595,7419,5785,3533
2024-11-08 22:34:48,50.04,19517,20799,17661,7428,5785,3537
2024-11-08 22:34:48,50.08,19502,20729,17607,7441,5791,3552
2024-11-08 22:34:48,50.12,19385,20609,17482,7445,5795,3558
2024-11-08 22:34:48,50.16,19233,20478,17325,7437,5794,3547
2024-11-08 22:34:49,50.2,19120,20370,17189,7428,5793,3537
2024-11-08 22:34:49,50.24,19057,20303,17109,7429,5796,3540
2024-11-08 22:34:49,50.28,19000,20239,17047,7439,5800,3553
2024-11-08 22:34:49,50.32,18902,20118,16929,7445,5790,3554
2024-11-08 22:34:49,50.36,18755,19927,16732,7434,5762,3528
2024-11-08 22:34:49,50.4,18603,19727,16514,7392,5726,3482
2024-11-08 22:34:49,50.44,18504,19589,16359,7334,5696,3441
2024-11-08 22:34:49,50.48,18471,19528,16287,7291,5677,3414
2024-11-08 22:34:49,50.52,18476,19519,16266,7274,5668,3399
2024-11-08 22:34:49,50.56,18509,19564,16305,7262,5661,3386
2024-11-08 22:34:49,50.6,18589,19692,16440,7237,5647,3366
2024-11-08 22:34:49,50.64,18702,19878,16650,7204,5631,3340
2024-11-08 22:34:49,50.68,18793,20026,16827,7176,5625,3328
2024-11-08 22:34:49,50.72,18798,20038,16858,7167,5637,3338
2024-11-08 22:34:49,50.76,18697,19897,16715,7186,5659,3364
2024-11-08 22:34:49,50.8,18539,19683,16487,7222,5677,3391
2024-11-08 22:34:49,50.84,18412,19518,16306,7247,5681,3404
2024-11-08 22:34:49,50.88,18375,19474,16244,7241,5673,3396
2024-11-08 22:34:49,50.92,18406,19519,16276,7212,5657,3369
2024-11-08 22:34:49,50.96,18450,19580,16329,7177,5636,3335
2024-11-08 22:34:49,51,18472,19603,16345,7151,5614,3307
2024-11-08 22:34:49,51.04,18471,19583,16317,7141,5598,3292
2024-11-08 22:34:49,51.08,18457,19540,16264,7143,5593,3292
2024-11-08 22:34:49,51.12,18429,19485,16197,7150,5597,3300
2024-11-08 22:34:49,51.16,18390,19424,16126,7163,5605,3310
2024-11-08 22:34:50,51.2,18364,19388,16088,7184,5615,3323
2024-11-08 22:34:50,51.24,18388,19429,16143,7213,5633,3347
2024-11-08 22:34:50,51.28,18480,19577,16321,7244,5659,3380
2024-11-08 22:34:50,51.32,18615,19790,16567,7270,5686,3409
2024-11-08 22:34:50,51.36,18731,19972,16774,7278,5697,3417
2024-11-08 22:34:50,51.4,18789,20058,16870,7255,5687,3394
2024-11-08 22:34:50,51.44,18797,20057,16861,7211,5660,3345
2024-11-08 22:34:50,51.48,18775,20011,16796,7167,5631,3296
2024-11-08 22:34:50,51.52,18731,19941,16704,7140,5609,3266
2024-11-08 22:34:50,51.56,18667,19850,16597,7128,5599,3258
2024-11-08 22:34:50,51.6,18597,19759,16496,7122,5597,3259
2024-11-08 22:34:50,51.64,18525,19670,16404,7117,5597,3263
2024-11-08 22:34:50,51.68,18430,19546,16280,7119,5597,3273
2024-11-08 22:34:50,51.72,18297,19365,16096,7132,5597,3290
2024-11-08 22:34:50,51.76,18148,19165,15883,7147,5598,3307
2024-11-08 22:34:50,51.8,18014,18992,15685,7154,5596,3315
2024-11-08 22:34:50,51.84,17910,18864,15531,7151,5592,3312
2024-11-08 22:34:50,51.88,17854,18799,15449,7145,5589,3306
2024-11-08 22:34:50,51.92,17879,18837,15493,7143,5592,3303
2024-11-08 22:34:50,51.96,17998,19005,15687,7155,5601,3308
2024-11-08 22:34:50,52,18172,19248,15963,7184,5620,3325
2024-11-08 22:34:50,52.04,18310,19443,16179,7225,5645,3353
2024-11-08 22:34:50,52.08,18352,19508,16253,7261,5671,3386
2024-11-08 22:34:50,52.12,18325,19478,16224,7283,5692,3408
2024-11-08 22:34:50,52.16,18291,19426,16173,7287,5701,3411
2024-11-08 22:34:51,52.2,18281,19395,16142,7281,5699,3403
2024-11-08 22:34:51,52.24,18298,19398,16136,7280,5695,3393
2024-11-08 22:34:51,52.28,18320,19408,16133,7283,5692,3387
2024-11-08 22:34:51,52.32,18307,19376,16092,7286,5689,3386
2024-11-08 22:34:51,52.36,18239,19279,15988,7286,5687,3382
2024-11-08 22:34:51,52.4,18127,19127,15824,7288,5685,3373
2024-11-08 22:34:51,52.44,18002,18956,15639,7289,5683,3363
2024-11-08 22:34:51,52.48,17894,18818,15484,7287,5679,3354
2024-11-08 22:34:51,52.52,17830,18742,15393,7284,5673,3343
2024-11-08 22:34:51,52.56,17826,18743,15383,7286,5669,3330
2024-11-08 22:34:51,52.6,17898,18849,15493,7298,5675,3328
2024-11-08 22:34:51,52.64,18034,19053,15720,7317,5696,3347
2024-11-08 22:34:51,52.68,18166,19257,15958,7332,5716,3370
2024-11-08 22:34:51,52.72,18202,19328,16050,7338,5722,3380
2024-11-08 22:34:51,52.76,18108,19210,15934,7341,5720,3382
2024-11-08 22:34:51,52.8,17934,18972,15689,7344,5718,3387
2024-11-08 22:34:51,52.84,17774,18748,15466,7348,5716,3393
2024-11-08 22:34:51,52.88,17698,18636,15362,7349,5710,3394
2024-11-08 22:34:51,52.92,17705,18638,15372,7347,5704,3390
2024-11-08 22:34:51,52.96,17753,18694,15435,7351,5704,3392
2024-11-08 22:34:51,53,17789,18735,15478,7369,5719,3414
2024-11-08 22:34:51,53.04,17793,18735,15473,7406,5748,3455
2024-11-08 22:34:51,53.08,17793,18730,15456,7456,5784,3501
2024-11-08 22:34:51,53.12,17831,18769,15486,7500,5812,3537
2024-11-08 22:34:51,53.16,17908,18859,15579,7528,5821,3556
2024-11-08 22:34:52,53.2,18019,18995,15734,7546,5822,3568
2024-11-08 22:34:52,53.24,18171,19206,15973,7567,5836,3586
2024-11-08 22:34:52,53.28,18360,19480,16277,7595,5864,3612
2024-11-08 22:34:52,53.32,18526,19717,16541,7625,5891,3637
2024-11-08 22:34:52,53.36,18605,19821,16663,7652,5907,3657
2024-11-08 22:34:52,53.4,18590,19789,16634,7674,5916,3671
2024-11-08 22:34:52,53.44,18520,19689,16518,7691,5927,3680
2024-11-08 22:34:52,53.48,18440,19585,16391,7701,5939,3685
2024-11-08 22:34:52,53.52,18384,19511,16304,7703,5943,3688
2024-11-08 22:34:52,53.56,18352,19463,16258,7706,5942,3692
2024-11-08 22:34:52,53.6,18320,19414,16216,7716,5943,3704
2024-11-08 22:34:52,53.64,18268,19342,16140,7735,5953,3719
2024-11-08 22:34:52,53.68,18209,19254,16041,7754,5963,3732
2024-11-08 22:34:52,53.72,18167,19180,15960,7767,5968,3740
2024-11-08 22:34:52,53.76,18161,19155,15938,7767,5968,3738
2024-11-08 22:34:52,53.8,18209,19211,16006,7756,5962,3726
2024-11-08 22:34:52,53.84,18317,19357,16171,7738,5948,3706
2024-11-08 22:34:52,53.88,18458,19565,16397,7722,5935,3687
2024-11-08 22:34:52,53.92,18572,19762,16609,7714,5933,3680
2024-11-08 22:34:52,53.96,18609,19858,16721,7710,5935,3685
2024-11-08 22:34:52,54,18561,19815,16686,7703,5931,3687
2024-11-08 22:34:52,54.04,18448,19652,16523,7690,5919,3679
2024-11-08 22:34:52,54.08,18298,19432,16291,7678,5909,3667
2024-11-08 22:34:52,54.12,18149,19227,16067,7674,5910,3659
2024-11-08 22:34:52,54.16,18043,19088,15912,7677,5915,3655
2024-11-08 22:34:53,54.2,17986,19018,15838,7675,5912,3650
2024-11-08 22:34:53,54.24,17959,18984,15805,7663,5901,3641
2024-11-08 22:34:53,54.28,17944,18963,15780,7646,5887,3631
2024-11-08 22:34:53,54.32,17935,18940,15749,7629,5874,3623
2024-11-08 22:34:53,54.36,17906,18888,15691,7622,5868,3622
2024-11-08 22:34:53,54.4,17845,18804,15602,7636,5879,3642
2024-11-08 22:34:53,54.44,17786,18739,15531,7670,5906,3682
2024-11-08 22:34:53,54.48,17797,18769,15559,7709,5935,3720
2024-11-08 22:34:53,54.52,17928,18956,15755,7739,5953,3742
2024-11-08 22:34:53,54.56,18169,19290,16115,7754,5963,3748
2024-11-08 22:34:53,54.6,18432,19651,16507,7758,5973,3743
2024-11-08 22:34:53,54.64,18603,19877,16756,7757,5980,3735
2024-11-08 22:34:53,54.68,18618,19890,16775,7747,5974,3724
2024-11-08 22:34:53,54.72,18482,19714,16588,7727,5958,3711
2024-11-08 22:34:53,54.76,18254,19451,16303,7712,5945,3705
2024-11-08 22:34:53,54.8,18037,19262,16099,7709,5942,3705
2024-11-08 22:34:53,54.84,17926,19263,16101,7709,5938,3696
2024-11-08 22:34:53,54.88,17961,19370,16221,7702,5929,3680
2024-11-08 22:34:53,54.92,18053,19377,16232,7694,5929,3680
2024-11-08 22:34:53,54.96,18041,19195,16041,7704,5948,3717
2024-11-08 22:34:53,55,17909,18936,15772,7744,5977,3777
2024-11-08 22:34:53,55.04,17802,18773,15609,7791,5995,3819
2024-11-08 22:34:53,55.08,17808,18783,15621,7807,5993,3818
2024-11-08 22:34:53,55.12,17896,18914,15748,7782,5986,3792
2024-11-08 22:34:53,55.16,18011,19109,15939,7756,5991,3781
2024-11-08 22:34:54,55.2,18171,19433,16274,7751,6002,3781
2024-11-08 22:34:54,55.24,18450,19976,16852,7730,5985,3733
2024-11-08 22:34:54,55.28,18891,20645,17562,7618,5916,3591
2024-11-08 22:34:54,55.32,19342,21131,18081,7422,5827,3413
2024-11-08 22:34:54,55.36,19489,21143,18129,7271,5780,3334
2024-11-08 22:34:54,55.4,19221,20697,17735,7296,5801,3412
2024-11-08 22:34:54,55.44,18764,20163,17245,7474,5867,3569
2024-11-08 22:34:54,55.48,18396,19881,16967,7641,5971,3743
2024-11-08 22:34:54,55.52,18221,19784,16849,7798,6246,4114
2024-11-08 22:34:54,55.56,18115,19548,16597,8369,6957,5065
2024-11-08 22:34:54,55.6,17887,19082,16130,9878,8131,6633
2024-11-08 22:34:54,55.64,17565,18632,15692,12067,9356,8248
2024-11-08 22:34:54,55.68,17293,18388,15468,13935,10231,9377
2024-11-08 22:34:54,55.72,17154,18282,15372,14999,10723,9995
2024-11-08 22:34:54,55.76,17152,18193,15283,15541,10997,10332
2024-11-08 22:34:54,55.8,17204,18113,15200,15862,11186,10565
2024-11-08 22:34:54,55.84,17253,18092,15188,16083,11357,10775
2024-11-08 22:34:54,55.88,17318,18161,15281,16317,11559,11022
2024-11-08 22:34:54,55.92,17394,18277,15432,16667,11848,11375
2024-11-08 22:34:54,55.96,17439,18362,15560,17207,12275,11900
2024-11-08 22:34:54,56,17447,18402,15669,18019,12860,12630
2024-11-08 22:34:54,56.04,17453,18445,15818,19088,13561,13506
2024-11-08 22:34:54,56.08,17476,18513,16011,20240,14302,14418
2024-11-08 22:34:54,56.12,17518,18620,16237,21359,15051,15319
2024-11-08 22:34:54,56.16,17613,18854,16594,22457,15811,16198
2024-11-08 22:34:55,56.2,17834,19317,17204,23515,16537,16966
2024-11-08 22:34:55,56.24,18190,19886,17924,24389,17115,17502
2024-11-08 22:34:55,56.28,18505,20220,18339,24844,17417,17740
2024-11-08 22:34:55,56.32,18568,20160,18264,24812,17437,17722
2024-11-08 22:34:55,56.36,18439,19913,17951,24557,17321,17592
2024-11-08 22:34:55,56.4,18291,19697,17668,24359,17204,17473
2024-11-08 22:34:55,56.44,18159,19524,17439,24273,17128,17404
2024-11-08 22:34:55,56.48,18036,19377,17262,24283,17117,17418
2024-11-08 22:34:55,56.52,17960,19296,17188,24393,17203,17549
2024-11-08 22:34:55,56.56,17941,19288,17210,24556,17343,17733
2024-11-08 22:34:55,56.6,17960,19324,17279,24702,17459,17875
2024-11-08 22:34:55,56.64,17995,19373,17355,24805,17517,17944
2024-11-08 22:34:55,56.68,18005,19383,17376,24850,17515,17943
2024-11-08 22:34:55,56.72,17958,19318,17296,24812,17466,17885
2024-11-08 22:34:55,56.76,17878,19214,17156,24703,17400,17798
2024-11-08 22:34:55,56.8,17810,19131,17041,24592,17347,17723
2024-11-08 22:34:55,56.84,17781,19095,16999,24536,17321,17688
2024-11-08 22:34:55,56.88,17787,19095,17007,24532,17318,17686
2024-11-08 22:34:55,56.92,17799,19101,17017,24537,17319,17685
2024-11-08 22:34:55,56.96,17795,19090,17007,24529,17312,17675
2024-11-08 22:34:55,57,17776,19065,16986,24521,17308,17676
2024-11-08 22:34:55,57.04,17747,19030,16955,24528,17317,17694
2024-11-08 22:34:55,57.08,17704,18980,16902,24537,17329,17715
2024-11-08 22:34:55,57.12,17655,18920,16840,24541,17337,17733
2024-11-08 22:34:55,57.16,17620,18876,16796,24558,17363,17771
2024-11-08 22:34:56,57.2,17611,18859,16782,24619,17427,17851
2024-11-08 22:34:56,57.24,17626,18875,16806,24748,17529,17971
2024-11-08 22:34:56,57.28,17670,18938,16886,24951,17659,18116
2024-11-08 22:34:56,57.32,17760,19067,17052,25195,17811,18284
2024-11-08 22:34:56,57.36,17896,19247,17292,25440,17970,18463
2024-11-08 22:34:56,57.4,18049,19437,17550,25660,18120,18633
2024-11-08 22:34:56,57.44,18199,19618,17797,25863,18266,18793
2024-11-08 22:34:56,57.48,18361,19817,18065,26085,18446,18979
2024-11-08 22:34:56,57.52,18565,20072,18401,26392,18700,19236
2024-11-08 22:34:56,57.56,18826,20396,18817,26847,19037,19570
2024-11-08 22:34:56,57.6,19120,20762,19281,27402,19402,19924
2024-11-08 22:34:56,57.64,19416,21138,19746,27918,19729,20226
