time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,Condition
2025-10-23T20:15:48.023Z,194,807,1050,394,858,1007,3112,2542,2772,1819,1434,3259,Day_3,Blackout Offset
2025-10-23T20:15:48.063Z,193,808,1053,394,859,1010,3115,2542,2768,1823,1433,3256,Day_3,Blackout Offset
2025-10-23T20:15:48.103Z,192,806,1055,392,858,1010,3128,2545,2761,1833,1434,3254,Day_3,Blackout Offset
2025-10-23T20:15:48.143Z,193,800,1053,391,853,1008,3136,2548,2756,1836,1437,3252,Day_3,Blackout Offset
2025-10-23T20:15:48.183Z,194,794,1048,393,847,1005,3131,2550,2754,1832,1442,3250,Day_3,Blackout Offset
2025-10-23T20:15:48.223Z,192,795,1043,392,846,1001,3125,2552,2754,1825,1446,3250,Day_3,Blackout Offset
2025-10-23T20:15:48.263Z,186,798,1040,388,849,999,3125,2549,2753,1823,1446,3250,Day_3,Blackout Offset
2025-10-23T20:15:48.303Z,182,797,1039,386,848,999,3127,2543,2749,1823,1441,3251,Day_3,Blackout Offset
2025-10-23T20:15:48.343Z,181,791,1041,384,841,1002,3126,2535,2746,1823,1433,3252,Day_3,Blackout Offset
2025-10-23T20:15:48.383Z,179,785,1044,381,834,1006,3126,2527,2748,1823,1427,3253,Day_3,Blackout Offset
2025-10-23T20:15:48.423Z,176,787,1046,375,837,1007,3129,2523,2757,1826,1426,3253,Day_3,Blackout Offset
2025-10-23T20:15:48.463Z,175,793,1047,371,845,1007,3133,2530,2769,1830,1432,3256,Day_3,Blackout Offset
2025-10-23T20:15:48.503Z,177,796,1049,372,847,1008,3131,2542,2779,1831,1440,3260,Day_3,Blackout Offset
2025-10-23T20:15:48.543Z,182,794,1050,379,843,1008,3127,2548,2779,1829,1442,3264,Day_3,Blackout Offset
2025-10-23T20:15:48.583Z,187,794,1047,385,841,1006,3128,2547,2770,1831,1439,3263,Day_3,Blackout Offset
2025-10-23T20:15:48.623Z,189,797,1045,386,842,1002,3132,2543,2761,1834,1434,3261,Day_3,Blackout Offset
2025-10-23T20:15:48.663Z,192,802,1046,388,844,1001,3132,2536,2758,1831,1428,3259,Day_3,Blackout Offset
2025-10-23T20:15:48.703Z,195,805,1049,391,845,1004,3125,2528,2756,1822,1424,3255,Day_3,Blackout Offset
2025-10-23T20:15:48.743Z,191,804,1049,387,844,1007,3119,2526,2754,1815,1425,3251,Day_3,Blackout Offset
2025-10-23T20:15:48.783Z,180,803,1046,375,845,1005,3116,2527,2753,1815,1428,3250,Day_3,Blackout Offset
2025-10-23T20:15:48.823Z,173,802,1042,369,848,1000,3113,2528,2754,1816,1429,3251,Day_3,Blackout Offset
2025-10-23T20:15:48.863Z,176,803,1038,374,851,996,3112,2529,2758,1819,1430,3253,Day_3,Blackout Offset
2025-10-23T20:15:48.903Z,184,806,1036,383,852,995,3117,2529,2759,1824,1428,3255,Day_3,Blackout Offset
2025-10-23T20:15:48.943Z,186,806,1036,386,851,997,3122,2533,2756,1828,1427,3254,Day_3,Blackout Offset
2025-10-23T20:15:48.983Z,182,801,1038,383,846,999,3127,2537,2751,1829,1428,3254,Day_3,Blackout Offset
2025-10-23T20:15:49.023Z,177,797,1038,377,843,1001,3136,2538,2753,1835,1428,3258,Day_3,Blackout Offset
2025-10-23T20:15:49.063Z,173,798,1035,374,845,1000,3150,2537,2757,1846,1429,3260,Day_3,Blackout Offset
2025-10-23T20:15:49.103Z,171,800,1032,374,849,998,3158,2537,2758,1853,1430,3258,Day_3,Blackout Offset
2025-10-23T20:15:49.143Z,170,803,1034,375,854,999,3149,2539,2755,1849,1434,3256,Day_3,Blackout Offset
2025-10-23T20:15:49.183Z,169,805,1039,374,855,1001,3132,2539,2753,1837,1436,3260,Day_3,Blackout Offset
2025-10-23T20:15:49.223Z,169,806,1043,370,854,1002,3126,2535,2753,1829,1437,3265,Day_3,Blackout Offset
2025-10-23T20:15:49.263Z,170,806,1043,367,852,1001,3130,2532,2751,1826,1438,3267,Day_3,Blackout Offset
2025-10-23T20:15:49.303Z,170,806,1039,365,852,996,3127,2535,2748,1821,1439,3265,Day_3,Blackout Offset
2025-10-23T20:15:49.343Z,169,804,1032,366,851,989,3115,2541,2744,1813,1439,3263,Day_3,Blackout Offset
2025-10-23T20:15:49.383Z,170,800,1029,368,849,985,3108,2543,2741,1812,1436,3260,Day_3,Blackout Offset
2025-10-23T20:15:49.423Z,170,797,1031,369,847,987,3110,2538,2744,1817,1434,3259,Day_3,Blackout Offset
2025-10-23T20:15:49.463Z,169,793,1034,369,843,989,3117,2535,2751,1823,1435,3261,Day_3,Blackout Offset
2025-10-23T20:15:49.503Z,170,793,1035,370,844,990,3125,2537,2757,1831,1439,3265,Day_3,Blackout Offset
2025-10-23T20:15:49.543Z,175,801,1039,375,853,994,3130,2538,2756,1837,1439,3269,Day_3,Blackout Offset
2025-10-23T20:15:49.583Z,181,815,1045,379,865,1002,3130,2535,2751,1838,1435,3272,Day_3,Blackout Offset
2025-10-23T20:15:49.623Z,186,821,1047,381,868,1007,3131,2531,2749,1836,1430,3275,Day_3,Blackout Offset
2025-10-23T20:15:49.663Z,185,816,1045,378,863,1005,3134,2526,2749,1835,1427,3278,Day_3,Blackout Offset
2025-10-23T20:15:49.703Z,179,807,1041,375,857,1001,3141,2525,2752,1834,1426,3283,Day_3,Blackout Offset
2025-10-23T20:15:49.743Z,176,803,1041,377,854,998,3146,2528,2758,1833,1426,3287,Day_3,Blackout Offset
2025-10-23T20:15:49.783Z,180,800,1044,383,852,1000,3145,2532,2761,1832,1428,3287,Day_3,Blackout Offset
2025-10-23T20:15:49.823Z,187,798,1048,390,848,1004,3142,2534,2760,1836,1431,3285,Day_3,Blackout Offset
2025-10-23T20:15:49.863Z,195,797,1048,396,845,1005,3143,2532,2762,1843,1433,3283,Day_3,Blackout Offset
2025-10-23T20:15:49.903Z,198,796,1045,398,843,1001,3145,2533,2762,1848,1433,3279,Day_3,Blackout Offset
2025-10-23T20:15:49.943Z,194,794,1042,396,840,996,3146,2536,2758,1849,1434,3272,Day_3,Blackout Offset
2025-10-23T20:15:49.983Z,186,793,1039,389,840,993,3142,2539,2755,1848,1434,3266,Day_3,Blackout Offset
2025-10-23T20:15:50.023Z,184,796,1037,383,843,993,3133,2541,2760,1843,1437,3266,Day_3,Blackout Offset
2025-10-23T20:15:50.063Z,190,798,1038,386,845,995,3122,2542,2769,1833,1438,3269,Day_3,Blackout Offset
2025-10-23T20:15:50.103Z,195,799,1042,391,845,1000,3114,2542,2776,1824,1438,3274,Day_3,Blackout Offset
2025-10-23T20:15:50.143Z,193,796,1044,391,841,1002,3111,2544,2774,1820,1440,3276,Day_3,Blackout Offset
2025-10-23T20:15:50.183Z,189,790,1043,388,838,1000,3112,2547,2764,1823,1441,3275,Day_3,Blackout Offset
2025-10-23T20:15:50.223Z,189,788,1043,389,838,999,3119,2547,2755,1830,1439,3274,Day_3,Blackout Offset
2025-10-23T20:15:50.263Z,189,795,1045,390,845,1000,3131,2543,2750,1839,1437,3274,Day_3,Blackout Offset
2025-10-23T20:15:50.303Z,188,806,1049,389,854,1004,3137,2536,2747,1844,1435,3271,Day_3,Blackout Offset
2025-10-23T20:15:50.343Z,188,810,1056,390,857,1011,3130,2531,2749,1837,1433,3266,Day_3,Blackout Offset
2025-10-23T20:15:50.383Z,192,807,1059,396,854,1017,3119,2530,2753,1823,1430,3264,Day_3,Blackout Offset
2025-10-23T20:15:50.423Z,196,805,1056,399,853,1015,3116,2530,2759,1814,1429,3266,Day_3,Blackout Offset
2025-10-23T20:15:50.463Z,194,803,1048,395,852,1008,3123,2533,2764,1815,1428,3269,Day_3,Blackout Offset
2025-10-23T20:15:50.503Z,187,797,1042,386,846,1001,3132,2537,2766,1824,1428,3269,Day_3,Blackout Offset
2025-10-23T20:15:50.543Z,178,789,1039,378,838,999,3140,2540,2761,1835,1431,3266,Day_3,Blackout Offset
2025-10-23T20:15:50.583Z,172,785,1038,374,833,1000,3147,2543,2757,1844,1437,3260,Day_3,Blackout Offset
2025-10-23T20:15:50.623Z,172,782,1040,375,830,1003,3156,2543,2757,1852,1440,3256,Day_3,Blackout Offset
2025-10-23T20:15:50.663Z,180,781,1043,383,830,1004,3160,2540,2757,1855,1441,3253,Day_3,Blackout Offset
2025-10-23T20:15:50.703Z,190,784,1044,392,836,1003,3155,2537,2757,1849,1441,3252,Day_3,Blackout Offset
2025-10-23T20:15:50.743Z,198,788,1043,399,843,1000,3141,2538,2761,1837,1439,3254,Day_3,Blackout Offset
2025-10-23T20:15:50.783Z,200,793,1038,401,846,998,3126,2541,2768,1826,1437,3260,Day_3,Blackout Offset
2025-10-23T20:15:50.823Z,194,797,1035,394,847,999,3118,2545,2777,1822,1436,3268,Day_3,Blackout Offset
2025-10-23T20:15:50.863Z,187,801,1036,387,848,1001,3119,2545,2783,1826,1437,3272,Day_3,Blackout Offset
2025-10-23T20:15:50.903Z,185,804,1037,386,850,1000,3127,2541,2786,1830,1439,3273,Day_3,Blackout Offset
2025-10-23T20:15:50.943Z,187,802,1039,389,849,997,3134,2534,2782,1831,1439,3272,Day_3,Blackout Offset
2025-10-23T20:15:50.983Z,192,801,1043,393,847,998,3137,2529,2773,1831,1438,3269,Day_3,Blackout Offset
2025-10-23T20:15:51.023Z,195,803,1046,394,849,1000,3132,2530,2764,1830,1438,3265,Day_3,Blackout Offset
2025-10-23T20:15:51.063Z,194,807,1046,391,853,1003,3122,2535,2761,1827,1443,3263,Day_3,Blackout Offset
2025-10-23T20:15:51.103Z,194,803,1047,393,851,1006,3117,2539,2766,1821,1445,3267,Day_3,Blackout Offset
2025-10-23T20:15:51.143Z,199,791,1051,398,843,1009,3123,2538,2771,1819,1443,3271,Day_3,Blackout Offset
2025-10-23T20:15:51.183Z,204,784,1054,402,837,1013,3132,2537,2773,1825,1440,3269,Day_3,Blackout Offset
2025-10-23T20:15:51.223Z,206,783,1055,403,837,1017,3137,2538,2767,1832,1442,3262,Day_3,Blackout Offset
2025-10-23T20:15:51.263Z,200,786,1051,396,838,1016,3134,2543,2756,1831,1446,3254,Day_3,Blackout Offset
2025-10-23T20:15:51.303Z,187,789,1043,384,838,1008,3125,2548,2750,1825,1446,3253,Day_3,Blackout Offset
2025-10-23T20:15:51.343Z,179,790,1036,378,837,998,3116,2548,2754,1820,1441,3257,Day_3,Blackout Offset
2025-10-23T20:15:51.383Z,181,792,1035,382,837,993,3117,2543,2762,1822,1432,3260,Day_3,Blackout Offset
2025-10-23T20:15:51.423Z,183,794,1038,384,840,993,3133,2541,2766,1835,1430,3260,Day_3,Blackout Offset
2025-10-23T20:15:51.463Z,180,795,1040,380,844,994,3155,2548,2764,1850,1438,3261,Day_3,Blackout Offset
2025-10-23T20:15:51.503Z,178,795,1040,374,845,994,3165,2556,2763,1859,1446,3265,Day_3,Blackout Offset
2025-10-23T20:15:51.543Z,179,796,1039,373,846,994,3163,2558,2768,1858,1448,3271,Day_3,Blackout Offset
2025-10-23T20:15:51.584Z,179,798,1038,375,847,994,3154,2557,2771,1848,1447,3274,Day_3,Blackout Offset
2025-10-23T20:15:51.624Z,178,800,1035,378,849,992,3140,2559,2765,1835,1448,3268,Day_3,Blackout Offset
2025-10-23T20:15:51.664Z,178,805,1033,379,854,992,3125,2560,2750,1825,1451,3255,Day_3,Blackout Offset
2025-10-23T20:15:51.704Z,176,811,1033,379,858,992,3120,2553,2738,1821,1449,3243,Day_3,Blackout Offset
2025-10-23T20:15:51.744Z,170,811,1034,377,857,993,3125,2540,2733,1822,1440,3237,Day_3,Blackout Offset
2025-10-23T20:15:51.784Z,163,805,1036,376,850,996,3131,2532,2738,1823,1433,3242,Day_3,Blackout Offset
2025-10-23T20:15:51.824Z,156,795,1040,379,838,1001,3135,2536,2749,1825,1434,3254,Day_3,Blackout Offset
2025-10-23T20:15:51.864Z,152,789,1046,380,830,1005,3143,2545,2762,1832,1441,3267,Day_3,Blackout Offset
2025-10-23T20:15:51.904Z,158,789,1052,380,830,1007,3153,2551,2772,1842,1447,3277,Day_3,Blackout Offset
2025-10-23T20:15:51.943Z,172,791,1056,385,835,1008,3161,2553,2776,1849,1448,3283,Day_3,Blackout Offset
2025-10-23T20:15:51.983Z,185,788,1058,393,839,1009,3162,2550,2773,1852,1445,3282,Day_3,Blackout Offset
2025-10-23T20:15:52.023Z,194,784,1057,397,840,1010,3157,2543,2767,1849,1441,3276,Day_3,Blackout Offset
2025-10-23T20:15:52.063Z,204,783,1051,397,841,1008,3147,2536,2761,1841,1435,3268,Day_3,Blackout Offset
2025-10-23T20:15:52.103Z,210,784,1046,394,841,1006,3139,2532,2756,1833,1430,3260,Day_3,Blackout Offset
2025-10-23T20:15:52.143Z,215,785,1046,388,838,1007,3133,2531,2758,1829,1428,3256,Day_3,Blackout Offset
2025-10-23T20:15:52.183Z,224,787,1046,381,836,1008,3131,2535,2764,1828,1430,3255,Day_3,Blackout Offset
2025-10-23T20:15:52.223Z,226,795,1045,377,841,1009,3133,2541,2767,1829,1433,3253,Day_3,Blackout Offset
2025-10-23T20:15:52.263Z,215,811,1045,380,855,1010,3137,2542,2762,1830,1431,3252,Day_3,Blackout Offset
2025-10-23T20:15:52.304Z,210,824,1046,395,869,1012,3139,2538,2757,1831,1426,3249,Day_3,Blackout Offset
2025-10-23T20:15:52.344Z,212,829,1046,409,877,1012,3139,2535,2755,1834,1424,3244,Day_3,Blackout Offset
2025-10-23T20:15:52.384Z,201,825,1045,408,874,1010,3134,2537,2753,1836,1429,3242,Day_3,Blackout Offset
2025-10-23T20:15:52.424Z,180,813,1045,401,862,1010,3126,2545,2753,1835,1437,3244,Day_3,Blackout Offset
2025-10-23T20:15:52.464Z,175,801,1048,399,850,1011,3118,2548,2754,1831,1440,3248,Day_3,Blackout Offset
2025-10-23T20:15:52.504Z,199,799,1047,406,850,1009,3118,2546,2752,1830,1437,3249,Day_3,Blackout Offset
2025-10-23T20:15:52.544Z,242,804,1042,415,855,1002,3127,2540,2750,1835,1433,3246,Day_3,Blackout Offset
2025-10-23T20:15:52.584Z,266,808,1036,418,858,994,3135,2534,2752,1839,1430,3244,Day_3,Blackout Offset
2025-10-23T20:15:52.624Z,248,807,1031,410,856,989,3136,2530,2758,1838,1432,3246,Day_3,Blackout Offset
2025-10-23T20:15:52.664Z,215,801,1030,401,850,988,3133,2531,2764,1834,1435,3252,Day_3,Blackout Offset
2025-10-23T20:15:52.704Z,195,792,1032,395,841,989,3136,2534,2769,1835,1437,3255,Day_3,Blackout Offset
2025-10-23T20:15:52.744Z,188,786,1038,387,835,994,3146,2536,2773,1842,1435,3254,Day_3,Blackout Offset
2025-10-23T20:15:52.784Z,185,787,1042,379,834,999,3159,2539,2773,1850,1432,3250,Day_3,Blackout Offset
2025-10-23T20:15:52.824Z,186,794,1043,375,839,1002,3166,2541,2767,1852,1431,3245,Day_3,Blackout Offset
2025-10-23T20:15:52.864Z,191,802,1043,379,847,1005,3163,2542,2759,1848,1432,3239,Day_3,Blackout Offset
2025-10-23T20:15:52.904Z,203,807,1040,387,852,1003,3151,2543,2753,1841,1432,3234,Day_3,Blackout Offset
2025-10-23T20:15:52.944Z,214,803,1037,395,850,998,3140,2545,2747,1837,1433,3229,Day_3,Blackout Offset
2025-10-23T20:15:52.984Z,212,794,1036,397,844,993,3139,2547,2743,1839,1437,3223,Day_3,Blackout Offset
2025-10-23T20:15:53.024Z,202,790,1038,394,842,993,3143,2550,2739,1841,1442,3218,Day_3,Blackout Offset
2025-10-23T20:15:53.064Z,192,793,1042,389,845,997,3143,2552,2740,1840,1442,3220,Day_3,Blackout Offset
2025-10-23T20:15:53.104Z,183,795,1046,383,846,1004,3143,2549,2745,1838,1440,3228,Day_3,Blackout Offset
2025-10-23T20:15:53.144Z,178,797,1048,377,844,1010,3145,2547,2751,1834,1441,3236,Day_3,Blackout Offset
2025-10-23T20:15:53.184Z,177,798,1048,375,845,1009,3144,2547,2753,1830,1443,3236,Day_3,Blackout Offset
2025-10-23T20:15:53.224Z,179,800,1045,375,847,1003,3141,2550,2746,1826,1445,3228,Day_3,Blackout Offset
2025-10-23T20:15:53.264Z,183,798,1045,379,846,1000,3140,2552,2737,1825,1444,3221,Day_3,Blackout Offset
2025-10-23T20:15:53.304Z,188,794,1049,382,843,1004,3145,2548,2738,1829,1441,3220,Day_3,Blackout Offset
2025-10-23T20:15:53.344Z,193,796,1053,386,845,1010,3153,2535,2750,1837,1433,3225,Day_3,Blackout Offset
2025-10-23T20:15:53.384Z,201,801,1051,395,852,1007,3158,2516,2763,1847,1421,3228,Day_3,Blackout Offset
2025-10-23T20:15:53.424Z,209,804,1043,403,857,1000,3154,2502,2766,1849,1413,3228,Day_3,Blackout Offset
2025-10-23T20:15:53.464Z,208,800,1038,403,855,995,3143,2503,2764,1841,1414,3227,Day_3,Blackout Offset
2025-10-23T20:15:53.504Z,198,793,1035,394,848,995,3132,2517,2764,1830,1422,3226,Day_3,Blackout Offset
2025-10-23T20:15:53.544Z,188,790,1033,385,844,993,3126,2531,2762,1821,1430,3225,Day_3,Blackout Offset
2025-10-23T20:15:53.584Z,185,793,1031,383,844,992,3120,2539,2755,1818,1435,3222,Day_3,Blackout Offset
2025-10-23T20:15:53.624Z,185,796,1028,384,847,991,3115,2539,2745,1818,1435,3217,Day_3,Blackout Offset
2025-10-23T20:15:53.664Z,186,795,1022,384,847,990,3114,2536,2737,1821,1433,3214,Day_3,Blackout Offset
2025-10-23T20:15:53.704Z,191,794,1017,388,847,988,3119,2536,2733,1825,1433,3212,Day_3,Blackout Offset
2025-10-23T20:15:53.744Z,200,798,1011,393,849,985,3125,2543,2734,1830,1441,3212,Day_3,Blackout Offset
2025-10-23T20:15:53.784Z,201,800,1007,392,849,983,3128,2554,2737,1831,1451,3212,Day_3,Blackout Offset
2025-10-23T20:15:53.824Z,192,797,1015,383,845,986,3132,2561,2743,1831,1457,3212,Day_3,Blackout Offset
2025-10-23T20:15:53.864Z,185,793,1030,380,841,992,3138,2559,2750,1830,1454,3212,Day_3,Blackout Offset
2025-10-23T20:15:53.904Z,188,789,1043,386,838,998,3140,2551,2758,1827,1448,3213,Day_3,Blackout Offset
2025-10-23T20:15:53.944Z,192,784,1058,392,834,1003,3138,2541,2765,1826,1443,3217,Day_3,Blackout Offset
2025-10-23T20:15:53.984Z,188,782,1074,387,834,1006,3133,2537,2771,1825,1441,3223,Day_3,Blackout Offset
2025-10-23T20:15:54.024Z,178,789,1084,377,840,1007,3123,2541,2775,1820,1441,3228,Day_3,Blackout Offset
2025-10-23T20:15:54.064Z,169,801,1087,372,851,1009,3110,2546,2770,1815,1441,3226,Day_3,Blackout Offset
2025-10-23T20:15:54.104Z,161,808,1096,372,856,1014,3101,2546,2759,1814,1438,3220,Day_3,Blackout Offset
2025-10-23T20:15:54.144Z,159,808,1102,372,854,1019,3096,2543,2751,1813,1437,3215,Day_3,Blackout Offset
2025-10-23T20:15:54.184Z,166,808,1090,373,855,1020,3094,2542,2750,1810,1437,3215,Day_3,Blackout Offset
2025-10-23T20:15:54.224Z,181,811,1069,381,859,1016,3094,2541,2754,1808,1439,3217,Day_3,Blackout Offset
2025-10-23T20:15:54.264Z,197,809,1054,395,857,1011,3094,2537,2760,1805,1438,3221,Day_3,Blackout Offset
2025-10-23T20:15:54.304Z,208,803,1041,405,852,1009,3095,2534,2765,1805,1437,3223,Day_3,Blackout Offset
2025-10-23T20:15:54.344Z,209,800,1027,406,849,1011,3102,2538,2765,1811,1437,3223,Day_3,Blackout Offset
2025-10-23T20:15:54.384Z,206,796,1019,401,845,1014,3117,2547,2760,1819,1440,3221,Day_3,Blackout Offset
2025-10-23T20:15:54.424Z,206,787,1019,401,837,1012,3131,2555,2756,1825,1443,3218,Day_3,Blackout Offset
2025-10-23T20:15:54.464Z,209,781,1017,406,831,1005,3146,2553,2750,1837,1440,3212,Day_3,Blackout Offset
2025-10-23T20:15:54.504Z,209,782,1016,409,831,999,3160,2545,2744,1856,1434,3207,Day_3,Blackout Offset
2025-10-23T20:15:54.544Z,201,785,1026,404,835,998,3166,2537,2742,1873,1431,3207,Day_3,Blackout Offset
2025-10-23T20:15:54.584Z,193,788,1040,395,840,999,3159,2535,2743,1874,1431,3209,Day_3,Blackout Offset
2025-10-23T20:15:54.624Z,190,795,1043,390,848,997,3152,2536,2740,1859,1433,3209,Day_3,Blackout Offset
2025-10-23T20:15:54.664Z,192,804,1038,391,858,990,3146,2538,2735,1843,1434,3205,Day_3,Blackout Offset
2025-10-23T20:15:54.704Z,193,805,1034,395,859,986,3139,2539,2740,1833,1433,3206,Day_3,Blackout Offset
2025-10-23T20:15:54.744Z,194,794,1037,397,848,988,3138,2538,2756,1833,1433,3214,Day_3,Blackout Offset
2025-10-23T20:15:54.784Z,195,786,1041,397,839,996,3144,2535,2771,1837,1432,3224,Day_3,Blackout Offset
2025-10-23T20:15:54.824Z,196,791,1043,396,843,1001,3144,2535,2774,1837,1431,3226,Day_3,Blackout Offset
2025-10-23T20:15:54.864Z,193,803,1041,391,853,1001,3134,2540,2763,1830,1434,3219,Day_3,Blackout Offset
2025-10-23T20:15:54.904Z,188,809,1039,383,856,1001,3121,2547,2746,1821,1440,3207,Day_3,Blackout Offset
2025-10-23T20:15:54.944Z,185,808,1041,379,852,1004,3115,2550,2739,1815,1443,3202,Day_3,Blackout Offset
2025-10-23T20:15:54.984Z,187,808,1045,380,853,1007,3119,2548,2748,1815,1441,3207,Day_3,Blackout Offset
2025-10-23T20:15:55.024Z,188,810,1052,383,857,1012,3130,2543,2759,1825,1439,3212,Day_3,Blackout Offset
2025-10-23T20:15:55.064Z,185,810,1055,381,860,1016,3138,2543,2761,1833,1439,3213,Day_3,Blackout Offset
2025-10-23T20:15:55.104Z,181,807,1053,379,858,1014,3132,2544,2758,1831,1438,3212,Day_3,Blackout Offset
2025-10-23T20:15:55.144Z,182,803,1048,381,855,1007,3119,2545,2754,1821,1436,3212,Day_3,Blackout Offset
2025-10-23T20:15:55.184Z,186,800,1045,385,851,1003,3116,2545,2753,1819,1434,3214,Day_3,Blackout Offset
2025-10-23T20:15:55.224Z,191,797,1049,389,849,1006,3123,2545,2754,1827,1434,3216,Day_3,Blackout Offset
2025-10-23T20:15:55.264Z,192,795,1055,389,847,1014,3129,2545,2758,1834,1435,3219,Day_3,Blackout Offset
2025-10-23T20:15:55.304Z,186,793,1056,384,845,1016,3135,2546,2760,1839,1436,3222,Day_3,Blackout Offset
2025-10-23T20:15:55.344Z,179,789,1051,379,840,1010,3149,2546,2762,1849,1438,3225,Day_3,Blackout Offset
2025-10-23T20:15:55.384Z,178,787,1046,379,838,1004,3161,2548,2762,1859,1440,3226,Day_3,Blackout Offset
2025-10-23T20:15:55.424Z,184,791,1045,384,843,1003,3159,2551,2756,1856,1443,3226,Day_3,Blackout Offset
2025-10-23T20:15:55.464Z,192,798,1045,389,850,1004,3145,2551,2749,1842,1444,3225,Day_3,Blackout Offset
2025-10-23T20:15:55.504Z,201,799,1044,397,853,1004,3131,2549,2749,1829,1441,3227,Day_3,Blackout Offset
2025-10-23T20:15:55.543Z,209,795,1044,406,851,1005,3126,2545,2749,1823,1437,3229,Day_3,Blackout Offset
2025-10-23T20:15:55.583Z,210,790,1046,408,847,1007,3128,2542,2746,1822,1434,3231,Day_3,Blackout Offset
2025-10-23T20:15:55.623Z,200,788,1047,398,844,1007,3133,2544,2743,1822,1435,3230,Day_3,Blackout Offset
2025-10-23T20:15:55.663Z,190,791,1042,389,844,1002,3134,2548,2737,1823,1437,3229,Day_3,Blackout Offset
2025-10-23T20:15:55.703Z,190,795,1036,388,847,996,3130,2551,2733,1825,1438,3230,Day_3,Blackout Offset
2025-10-23T20:15:55.743Z,190,800,1035,390,850,995,3123,2549,2744,1824,1436,3233,Day_3,Blackout Offset
2025-10-23T20:15:55.783Z,189,808,1036,387,856,997,3122,2542,2758,1823,1433,3231,Day_3,Blackout Offset
2025-10-23T20:15:55.823Z,188,819,1038,386,866,1000,3133,2539,2763,1830,1435,3223,Day_3,Blackout Offset
2025-10-23T20:15:55.863Z,191,824,1041,388,871,1004,3147,2545,2770,1840,1440,3216,Day_3,Blackout Offset
2025-10-23T20:15:55.904Z,194,820,1044,391,869,1006,3150,2552,2788,1841,1444,3212,Day_3,Blackout Offset
2025-10-23T20:15:55.944Z,197,812,1047,393,863,1005,3144,2553,2806,1835,1444,3213,Day_3,Blackout Offset
2025-10-23T20:15:55.984Z,197,808,1050,394,860,1005,3138,2549,2814,1831,1442,3215,Day_3,Blackout Offset
2025-10-23T20:15:56.024Z,193,811,1050,393,863,1005,3134,2546,2827,1832,1441,3214,Day_3,Blackout Offset
2025-10-23T20:15:56.064Z,185,815,1045,387,868,1003,3134,2545,2840,1835,1439,3213,Day_3,Blackout Offset
2025-10-23T20:15:56.104Z,177,817,1040,378,869,1001,3134,2543,2828,1836,1436,3213,Day_3,Blackout Offset
2025-10-23T20:15:56.144Z,172,813,1037,373,864,1001,3134,2541,2801,1836,1431,3209,Day_3,Blackout Offset
2025-10-23T20:15:56.184Z,173,804,1036,374,854,999,3135,2539,2778,1837,1428,3204,Day_3,Blackout Offset
2025-10-23T20:15:56.224Z,184,794,1034,385,844,994,3138,2538,2757,1838,1427,3201,Day_3,Blackout Offset
2025-10-23T20:15:56.265Z,201,791,1030,401,842,989,3139,2541,2735,1835,1430,3202,Day_3,Blackout Offset
2025-10-23T20:15:56.305Z,210,794,1027,408,846,987,3130,2543,2723,1825,1432,3202,Day_3,Blackout Offset
2025-10-23T20:15:56.345Z,207,799,1027,404,853,987,3116,2543,2723,1813,1430,3201,Day_3,Blackout Offset
2025-10-23T20:15:56.385Z,201,801,1029,397,857,989,3107,2540,2723,1811,1428,3203,Day_3,Blackout Offset
2025-10-23T20:15:56.425Z,199,801,1035,395,856,993,3109,2538,2725,1819,1430,3206,Day_3,Blackout Offset
2025-10-23T20:15:56.465Z,199,797,1040,396,851,996,3118,2538,2740,1830,1433,3208,Day_3,Blackout Offset
2025-10-23T20:15:56.505Z,198,793,1043,397,845,996,3125,2540,2760,1835,1434,3206,Day_3,Blackout Offset
2025-10-23T20:15:56.545Z,200,792,1044,398,842,996,3128,2542,2768,1835,1435,3204,Day_3,Blackout Offset
2025-10-23T20:15:56.585Z,206,791,1045,404,840,999,3132,2544,2760,1837,1436,3203,Day_3,Blackout Offset
