Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_Red,C2,250,500,10.0,20.0,-1.0231815394945442e-15,76.08910221052714,1.0740159532102962,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,275,525,11.0,21.0,8.5265128291212e-17,75.83730112863013,1.1209186842705818,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,300,550,12.0,22.0,9.094947017729285e-16,75.63763775424948,1.0973010537776748,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,325,575,13.0,23.0,-2.842170943040401e-17,75.52530440499947,1.1187319019417723,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,350,600,14.0,24.0,-5.6843418860808095e-16,75.58063421755517,1.1319002017645543,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,375,625,15.0,25.0,3.1263880373444406e-16,75.54766829309955,1.1180941229707857,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,400,650,16.0,26.0,-8.526512829121202e-16,75.7222119271617,0.8183778340204427,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,425,675,17.0,27.0,3.0695446184836328e-15,16.618922034964854,0.7493314274621188,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,450,700,18.0,28.0,-8.5265128291212e-17,12.548174011325216,-0.1692472157538515,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,475,725,19.0,29.0,0.0,12.518937921017416,-0.0902571211532423,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,500,750,20.0,30.0,-2.2737367544323206e-16,12.989799792104336,-0.2297084614214079,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,525,775,21.0,31.0,0.0,13.131184507431914,-0.2376532024726383,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,550,800,22.0,32.0,-5.6843418860808095e-16,13.57983108503212,-0.5315589342042867,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,575,825,23.0,33.0,2.842170943040401e-17,14.013758108022122,-0.4143032929636625,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,600,850,24.0,34.0,5.684341886080802e-17,14.187874876765685,-0.3530131401287584,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,625,875,25.0,35.0,5.684341886080802e-17,14.092761104930991,-0.4221153535326868,Day_4,Experiment_3,IR,Dark,0,Un. Pol
