ts,user_id,device_id,source,x,y,z,time_s
2026-03-13 16:59:21.368000+00:00,0,0,0,-3623,1236,-1564,2.515
2026-03-13 16:59:21.407000+00:00,0,0,0,-3626,1235,-1561,2.554
2026-03-13 16:59:21.445000+00:00,0,0,0,-3638,1238,-1549,2.592
2026-03-13 16:59:21.484000+00:00,0,0,0,-3630,1245,-1550,2.631
2026-03-13 16:59:21.523000+00:00,0,0,0,-3633,1250,-1553,2.67
2026-03-13 16:59:21.561000+00:00,0,0,0,-3635,1246,-1551,2.708
2026-03-13 16:59:21.600000+00:00,0,0,0,-3638,1247,-1547,2.747
2026-03-13 16:59:21.639000+00:00,0,0,0,-3633,1251,-1542,2.786
2026-03-13 16:59:21.677000+00:00,0,0,0,-3627,1248,-1550,2.824
2026-03-13 16:59:21.716000+00:00,0,0,0,-3631,1242,-1566,2.863
2026-03-13 16:59:21.755000+00:00,0,0,0,-3632,1246,-1567,2.902
2026-03-13 16:59:21.794000+00:00,0,0,0,-3637,1233,-1550,2.941
2026-03-13 16:59:21.832000+00:00,0,0,0,-3638,1231,-1539,2.979
2026-03-13 16:59:21.871000+00:00,0,0,0,-3642,1229,-1546,3.018
2026-03-13 16:59:21.910000+00:00,0,0,0,-3632,1228,-1553,3.057
2026-03-13 16:59:21.948000+00:00,0,0,0,-3630,1231,-1559,3.095
2026-03-13 16:59:21.987000+00:00,0,0,0,-3631,1240,-1558,3.134
2026-03-13 16:59:22.026000+00:00,0,0,0,-3632,1256,-1553,3.173
2026-03-13 16:59:22.064000+00:00,0,0,0,-3639,1253,-1539,3.211
2026-03-13 16:59:22.117000+00:00,0,0,0,-3639,1252,-1542,3.264
2026-03-13 16:59:22.142000+00:00,0,0,0,-3633,1235,-1555,3.289
2026-03-13 16:59:22.180000+00:00,0,0,0,-3625,1230,-1561,3.327
2026-03-13 16:59:22.219000+00:00,0,0,0,-3637,1223,-1556,3.366
2026-03-13 16:59:22.258000+00:00,0,0,0,-3630,1234,-1552,3.405
2026-03-13 16:59:22.297000+00:00,0,0,0,-3634,1242,-1552,3.444
2026-03-13 16:59:22.335000+00:00,0,0,0,-3638,1250,-1541,3.482
2026-03-13 16:59:22.374000+00:00,0,0,0,-3629,1253,-1538,3.521
2026-03-13 16:59:22.413000+00:00,0,0,0,-3638,1255,-1554,3.56
2026-03-13 16:59:22.451000+00:00,0,0,0,-3629,1242,-1553,3.598
2026-03-13 16:59:22.490000+00:00,0,0,0,-3629,1233,-1549,3.637
2026-03-13 16:59:22.529000+00:00,0,0,0,-3635,1237,-1550,3.676
2026-03-13 16:59:22.567000+00:00,0,0,0,-3629,1241,-1563,3.714
2026-03-13 16:59:22.606000+00:00,0,0,0,-3636,1238,-1560,3.753
2026-03-13 16:59:22.645000+00:00,0,0,0,-3636,1244,-1550,3.792
2026-03-13 16:59:22.683000+00:00,0,0,0,-3636,1243,-1531,3.83
2026-03-13 16:59:22.722000+00:00,0,0,0,-3640,1237,-1533,3.869
2026-03-13 16:59:22.761000+00:00,0,0,0,-3639,1224,-1555,3.908
2026-03-13 16:59:22.800000+00:00,0,0,0,-3627,1220,-1574,3.947
2026-03-13 16:59:22.838000+00:00,0,0,0,-3626,1238,-1571,3.985
2026-03-13 16:59:22.877000+00:00,0,0,0,-3625,1266,-1554,4.024
2026-03-13 16:59:22.916000+00:00,0,0,0,-3631,1295,-1534,4.063
2026-03-13 16:59:22.954000+00:00,0,0,0,-3663,1266,-1530,4.101
2026-03-13 16:59:22.993000+00:00,0,0,0,-3637,1215,-1538,4.14
2026-03-13 16:59:23.032000+00:00,0,0,0,-3625,1179,-1546,4.179
2026-03-13 16:59:23.070000+00:00,0,0,0,-3618,1205,-1579,4.217
2026-03-13 16:59:23.109000+00:00,0,0,0,-3617,1250,-1583,4.256
2026-03-13 16:59:23.148000+00:00,0,0,0,-3638,1286,-1566,4.295
2026-03-13 16:59:23.193000+00:00,0,0,0,-3626,1271,-1535,4.34
2026-03-13 16:59:23.225000+00:00,0,0,0,-3649,1249,-1526,4.372
2026-03-13 16:59:23.264000+00:00,0,0,0,-3640,1233,-1537,4.411
2026-03-13 16:59:23.303000+00:00,0,0,0,-3632,1230,-1535,4.45
2026-03-13 16:59:23.341000+00:00,0,0,0,-3635,1244,-1543,4.488
2026-03-13 16:59:23.380000+00:00,0,0,0,-3617,1241,-1561,4.527
2026-03-13 16:59:23.419000+00:00,0,0,0,-3630,1242,-1583,4.566
2026-03-13 16:59:23.457000+00:00,0,0,0,-3637,1232,-1564,4.604
2026-03-13 16:59:23.496000+00:00,0,0,0,-3629,1222,-1541,4.643
2026-03-13 16:59:23.535000+00:00,0,0,0,-3628,1237,-1540,4.682
2026-03-13 16:59:23.573000+00:00,0,0,0,-3629,1268,-1560,4.72
2026-03-13 16:59:23.612000+00:00,0,0,0,-3625,1271,-1556,4.759
2026-03-13 16:59:23.651000+00:00,0,0,0,-3628,1286,-1545,4.798
2026-03-13 16:59:23.690000+00:00,0,0,0,-3628,1271,-1539,4.837
2026-03-13 16:59:23.728000+00:00,0,0,0,-3627,1248,-1553,4.875
2026-03-13 16:59:23.767000+00:00,0,0,0,-3631,1219,-1572,4.914
2026-03-13 16:59:23.806000+00:00,0,0,0,-3624,1209,-1583,4.953
2026-03-13 16:59:23.844000+00:00,0,0,0,-3626,1218,-1564,4.991
2026-03-13 16:59:23.883000+00:00,0,0,0,-3630,1245,-1552,5.03
2026-03-13 16:59:23.922000+00:00,0,0,0,-3631,1270,-1552,5.069
2026-03-13 16:59:23.960000+00:00,0,0,0,-3624,1269,-1554,5.107
2026-03-13 16:59:23.999000+00:00,0,0,0,-3618,1283,-1562,5.146
2026-03-13 16:59:24.038000+00:00,0,0,0,-3633,1271,-1578,5.185
2026-03-13 16:59:24.076000+00:00,0,0,0,-3619,1253,-1581,5.223
2026-03-13 16:59:24.115000+00:00,0,0,0,-3628,1239,-1537,5.262
2026-03-13 16:59:24.154000+00:00,0,0,0,-3632,1233,-1513,5.301
2026-03-13 16:59:24.193000+00:00,0,0,0,-3630,1240,-1535,5.34
2026-03-13 16:59:24.231000+00:00,0,0,0,-3630,1249,-1581,5.378
2026-03-13 16:59:24.278000+00:00,0,0,0,-3621,1241,-1594,5.425
2026-03-13 16:59:24.309000+00:00,0,0,0,-3623,1240,-1580,5.456
2026-03-13 16:59:24.347000+00:00,0,0,0,-3630,1246,-1545,5.494
2026-03-13 16:59:24.386000+00:00,0,0,0,-3631,1253,-1545,5.533
2026-03-13 16:59:24.425000+00:00,0,0,0,-3619,1258,-1563,5.572
2026-03-13 16:59:24.463000+00:00,0,0,0,-3626,1259,-1579,5.61
2026-03-13 16:59:24.502000+00:00,0,0,0,-3622,1252,-1562,5.649
2026-03-13 16:59:24.541000+00:00,0,0,0,-3626,1241,-1558,5.688
2026-03-13 16:59:24.579000+00:00,0,0,0,-3629,1241,-1560,5.726
2026-03-13 16:59:24.618000+00:00,0,0,0,-3632,1240,-1554,5.765
2026-03-13 16:59:24.657000+00:00,0,0,0,-3627,1243,-1555,5.804
2026-03-13 16:59:24.695000+00:00,0,0,0,-3628,1246,-1565,5.842
2026-03-13 16:59:24.734000+00:00,0,0,0,-3622,1253,-1569,5.881
2026-03-13 16:59:24.773000+00:00,0,0,0,-3631,1260,-1559,5.92
2026-03-13 16:59:24.812000+00:00,0,0,0,-3631,1250,-1549,5.959
2026-03-13 16:59:24.850000+00:00,0,0,0,-3633,1237,-1561,5.997
2026-03-13 16:59:24.889000+00:00,0,0,0,-3621,1230,-1568,6.036
2026-03-13 16:59:24.928000+00:00,0,0,0,-3627,1238,-1571,6.075
2026-03-13 16:59:24.966000+00:00,0,0,0,-3628,1246,-1554,6.113
2026-03-13 16:59:25.005000+00:00,0,0,0,-3631,1252,-1555,6.152
2026-03-13 16:59:25.044000+00:00,0,0,0,-3630,1250,-1552,6.191
2026-03-13 16:59:25.082000+00:00,0,0,0,-3631,1253,-1551,6.229
2026-03-13 16:59:25.121000+00:00,0,0,0,-3632,1256,-1556,6.268
2026-03-13 16:59:25.160000+00:00,0,0,0,-3622,1243,-1568,6.307
2026-03-13 16:59:25.198000+00:00,0,0,0,-3633,1219,-1581,6.345
2026-03-13 16:59:25.237000+00:00,0,0,0,-3627,1217,-1566,6.384
2026-03-13 16:59:25.276000+00:00,0,0,0,-3637,1226,-1554,6.423
2026-03-13 16:59:25.315000+00:00,0,0,0,-3634,1230,-1550,6.462
2026-03-13 16:59:25.354000+00:00,0,0,0,-3624,1239,-1558,6.501
2026-03-13 16:59:25.392000+00:00,0,0,0,-3628,1253,-1570,6.539
2026-03-13 16:59:25.431000+00:00,0,0,0,-3626,1257,-1574,6.578
2026-03-13 16:59:25.469000+00:00,0,0,0,-3630,1247,-1560,6.616
2026-03-13 16:59:25.508000+00:00,0,0,0,-3636,1246,-1552,6.655
2026-03-13 16:59:25.547000+00:00,0,0,0,-3636,1234,-1545,6.694
2026-03-13 16:59:25.585000+00:00,0,0,0,-3633,1224,-1556,6.732
2026-03-13 16:59:25.624000+00:00,0,0,0,-3626,1214,-1564,6.771
2026-03-13 16:59:25.663000+00:00,0,0,0,-3630,1236,-1574,6.81
2026-03-13 16:59:25.701000+00:00,0,0,0,-3631,1249,-1560,6.848
2026-03-13 16:59:25.740000+00:00,0,0,0,-3625,1260,-1541,6.887
2026-03-13 16:59:25.779000+00:00,0,0,0,-3631,1259,-1545,6.926
2026-03-13 16:59:25.818000+00:00,0,0,0,-3630,1243,-1562,6.965
2026-03-13 16:59:25.856000+00:00,0,0,0,-3629,1239,-1575,7.003
2026-03-13 16:59:25.895000+00:00,0,0,0,-3625,1226,-1565,7.042
2026-03-13 16:59:25.934000+00:00,0,0,0,-3624,1228,-1548,7.081
2026-03-13 16:59:25.972000+00:00,0,0,0,-3637,1246,-1551,7.119
2026-03-13 16:59:26.011000+00:00,0,0,0,-3627,1258,-1555,7.158
2026-03-13 16:59:26.050000+00:00,0,0,0,-3630,1259,-1549,7.197
2026-03-13 16:59:26.088000+00:00,0,0,0,-3630,1251,-1557,7.235
2026-03-13 16:59:26.127000+00:00,0,0,0,-3624,1230,-1568,7.274
2026-03-13 16:59:26.166000+00:00,0,0,0,-3628,1230,-1563,7.313
2026-03-13 16:59:26.204000+00:00,0,0,0,-3628,1239,-1559,7.351
2026-03-13 16:59:26.243000+00:00,0,0,0,-3633,1249,-1553,7.39
2026-03-13 16:59:26.282000+00:00,0,0,0,-3631,1256,-1553,7.429
2026-03-13 16:59:26.321000+00:00,0,0,0,-3624,1245,-1547,7.468
2026-03-13 16:59:26.359000+00:00,0,0,0,-3628,1243,-1558,7.506
2026-03-13 16:59:26.398000+00:00,0,0,0,-3618,1252,-1567,7.545
2026-03-13 16:59:26.438000+00:00,0,0,0,-3634,1251,-1560,7.585
2026-03-13 16:59:26.475000+00:00,0,0,0,-3629,1254,-1558,7.622
2026-03-13 16:59:26.514000+00:00,0,0,0,-3637,1243,-1554,7.661
2026-03-13 16:59:26.553000+00:00,0,0,0,-3631,1217,-1554,7.7
2026-03-13 16:59:26.591000+00:00,0,0,0,-3620,1232,-1559,7.738
2026-03-13 16:59:26.630000+00:00,0,0,0,-3623,1260,-1564,7.777
2026-03-13 16:59:26.669000+00:00,0,0,0,-3617,1294,-1563,7.816
2026-03-13 16:59:26.708000+00:00,0,0,0,-3628,1291,-1544,7.855
2026-03-13 16:59:26.746000+00:00,0,0,0,-3624,1276,-1546,7.893
2026-03-13 16:59:26.794000+00:00,0,0,0,-3627,1249,-1561,7.941
2026-03-13 16:59:26.824000+00:00,0,0,0,-3626,1237,-1568,7.971
2026-03-13 16:59:26.862000+00:00,0,0,0,-3627,1214,-1568,8.009
2026-03-13 16:59:26.901000+00:00,0,0,0,-3625,1220,-1566,8.048
2026-03-13 16:59:26.940000+00:00,0,0,0,-3627,1223,-1563,8.087
2026-03-13 16:59:26.978000+00:00,0,0,0,-3616,1255,-1559,8.125
2026-03-13 16:59:27.017000+00:00,0,0,0,-3635,1281,-1543,8.164
2026-03-13 16:59:27.056000+00:00,0,0,0,-3631,1279,-1535,8.203
2026-03-13 16:59:27.094000+00:00,0,0,0,-3617,1261,-1567,8.241
2026-03-13 16:59:27.133000+00:00,0,0,0,-3613,1254,-1576,8.28
2026-03-13 16:59:27.172000+00:00,0,0,0,-3606,1272,-1570,8.319
2026-03-13 16:59:27.211000+00:00,0,0,0,-3629,1293,-1571,8.358
2026-03-13 16:59:27.249000+00:00,0,0,0,-3619,1305,-1553,8.396
2026-03-13 16:59:27.288000+00:00,0,0,0,-3616,1289,-1529,8.435
2026-03-13 16:59:27.327000+00:00,0,0,0,-3629,1269,-1545,8.474
2026-03-13 16:59:27.365000+00:00,0,0,0,-3620,1250,-1581,8.512
2026-03-13 16:59:27.404000+00:00,0,0,0,-3615,1227,-1599,8.551
2026-03-13 16:59:27.443000+00:00,0,0,0,-3614,1239,-1590,8.59
2026-03-13 16:59:27.481000+00:00,0,0,0,-3616,1263,-1561,8.628
2026-03-13 16:59:27.520000+00:00,0,0,0,-3624,1288,-1539,8.667
2026-03-13 16:59:27.559000+00:00,0,0,0,-3617,1288,-1538,8.706
2026-03-13 16:59:27.597000+00:00,0,0,0,-3622,1268,-1558,8.744
2026-03-13 16:59:27.636000+00:00,0,0,0,-3600,1268,-1585,8.783
2026-03-13 16:59:27.675000+00:00,0,0,0,-3618,1269,-1591,8.822
2026-03-13 16:59:27.714000+00:00,0,0,0,-3617,1288,-1579,8.861
2026-03-13 16:59:27.752000+00:00,0,0,0,-3613,1298,-1563,8.899
2026-03-13 16:59:27.791000+00:00,0,0,0,-3617,1301,-1559,8.938
2026-03-13 16:59:27.830000+00:00,0,0,0,-3620,1278,-1552,8.977
2026-03-13 16:59:27.878000+00:00,0,0,0,-3618,1256,-1558,9.025
2026-03-13 16:59:27.907000+00:00,0,0,0,-3609,1238,-1573,9.054
2026-03-13 16:59:27.946000+00:00,0,0,0,-3608,1260,-1582,9.093
2026-03-13 16:59:27.984000+00:00,0,0,0,-3609,1297,-1587,9.131
2026-03-13 16:59:28.023000+00:00,0,0,0,-3610,1302,-1575,9.17
2026-03-13 16:59:28.062000+00:00,0,0,0,-3624,1293,-1558,9.209
2026-03-13 16:59:28.100000+00:00,0,0,0,-3618,1272,-1560,9.247
2026-03-13 16:59:28.139000+00:00,0,0,0,-3612,1255,-1571,9.286
2026-03-13 16:59:28.178000+00:00,0,0,0,-3619,1254,-1568,9.325
2026-03-13 16:59:28.217000+00:00,0,0,0,-3617,1261,-1571,9.364
2026-03-13 16:59:28.255000+00:00,0,0,0,-3614,1268,-1574,9.402
2026-03-13 16:59:28.294000+00:00,0,0,0,-3616,1283,-1576,9.441
2026-03-13 16:59:28.333000+00:00,0,0,0,-3618,1275,-1573,9.48
2026-03-13 16:59:28.371000+00:00,0,0,0,-3610,1260,-1571,9.518
2026-03-13 16:59:28.410000+00:00,0,0,0,-3620,1267,-1590,9.557
2026-03-13 16:59:28.449000+00:00,0,0,0,-3611,1265,-1569,9.596
2026-03-13 16:59:28.487000+00:00,0,0,0,-3614,1263,-1526,9.634
2026-03-13 16:59:28.526000+00:00,0,0,0,-3625,1268,-1519,9.673
2026-03-13 16:59:28.565000+00:00,0,0,0,-3626,1283,-1580,9.712
2026-03-13 16:59:28.604000+00:00,0,0,0,-3614,1260,-1596,9.751
2026-03-13 16:59:28.642000+00:00,0,0,0,-3608,1277,-1580,9.789
2026-03-13 16:59:28.681000+00:00,0,0,0,-3620,1305,-1552,9.828
2026-03-13 16:59:28.720000+00:00,0,0,0,-3623,1281,-1544,9.867
2026-03-13 16:59:28.758000+00:00,0,0,0,-3618,1257,-1565,9.905
2026-03-13 16:59:28.797000+00:00,0,0,0,-3612,1253,-1564,9.944
2026-03-13 16:59:28.836000+00:00,0,0,0,-3621,1277,-1545,9.983
2026-03-13 16:59:28.874000+00:00,0,0,0,-3621,1286,-1539,10.021
2026-03-13 16:59:28.913000+00:00,0,0,0,-3603,1271,-1545,10.06
2026-03-13 16:59:28.957000+00:00,0,0,0,-3611,1265,-1572,10.104
2026-03-13 16:59:28.990000+00:00,0,0,0,-3618,1283,-1599,10.137
2026-03-13 16:59:29.029000+00:00,0,0,0,-3607,1283,-1604,10.176
2026-03-13 16:59:29.068000+00:00,0,0,0,-3612,1267,-1542,10.215
2026-03-13 16:59:29.107000+00:00,0,0,0,-3612,1241,-1520,10.254
2026-03-13 16:59:29.145000+00:00,0,0,0,-3602,1169,-1571,10.292
2026-03-13 16:59:29.184000+00:00,0,0,0,-3581,1301,-1566,10.331
2026-03-13 16:59:29.223000+00:00,0,0,0,-3557,1369,-1636,10.37
2026-03-13 16:59:29.261000+00:00,0,0,0,-3539,1413,-1739,10.408
2026-03-13 16:59:29.300000+00:00,0,0,0,-3574,1452,-1776,10.447
2026-03-13 16:59:29.339000+00:00,0,0,0,-3523,1400,-1691,10.486
2026-03-13 16:59:29.377000+00:00,0,0,0,-3589,1336,-1595,10.524
2026-03-13 16:59:29.416000+00:00,0,0,0,-3530,1350,-1518,10.563
2026-03-13 16:59:29.455000+00:00,0,0,0,-3590,1192,-1683,10.602
2026-03-13 16:59:29.493000+00:00,0,0,0,-3540,1248,-1738,10.64
2026-03-13 16:59:29.533000+00:00,0,0,0,-3558,1233,-1706,10.68
2026-03-13 16:59:29.571000+00:00,0,0,0,-3602,1316,-1650,10.718
2026-03-13 16:59:29.610000+00:00,0,0,0,-3553,1366,-1579,10.757
2026-03-13 16:59:29.648000+00:00,0,0,0,-3567,1431,-1546,10.795
2026-03-13 16:59:29.687000+00:00,0,0,0,-3559,1413,-1555,10.834
2026-03-13 16:59:29.726000+00:00,0,0,0,-3508,1419,-1637,10.873
2026-03-13 16:59:29.764000+00:00,0,0,0,-3567,1382,-1684,10.911
2026-03-13 16:59:29.803000+00:00,0,0,0,-3572,1317,-1699,10.95
2026-03-13 16:59:29.842000+00:00,0,0,0,-3583,1266,-1615,10.989
2026-03-13 16:59:29.880000+00:00,0,0,0,-3592,1289,-1594,11.027
2026-03-13 16:59:29.919000+00:00,0,0,0,-3529,1317,-1578,11.066
2026-03-13 16:59:29.958000+00:00,0,0,0,-3526,1415,-1613,11.105
2026-03-13 16:59:29.996000+00:00,0,0,0,-3548,1488,-1638,11.143
2026-03-13 16:59:30.039000+00:00,0,0,0,-3535,1503,-1643,11.186
2026-03-13 16:59:30.074000+00:00,0,0,0,-3586,1400,-1599,11.221
2026-03-13 16:59:30.112000+00:00,0,0,0,-3562,1314,-1612,11.259
2026-03-13 16:59:30.151000+00:00,0,0,0,-3562,1306,-1610,11.298
2026-03-13 16:59:30.190000+00:00,0,0,0,-3568,1364,-1627,11.337
2026-03-13 16:59:30.229000+00:00,0,0,0,-3530,1419,-1611,11.376
2026-03-13 16:59:30.267000+00:00,0,0,0,-3549,1416,-1592,11.414
2026-03-13 16:59:30.306000+00:00,0,0,0,-3558,1380,-1620,11.453
2026-03-13 16:59:30.345000+00:00,0,0,0,-3546,1346,-1645,11.492
2026-03-13 16:59:30.385000+00:00,0,0,0,-3568,1359,-1641,11.532
2026-03-13 16:59:30.422000+00:00,0,0,0,-3568,1384,-1589,11.569
2026-03-13 16:59:30.461000+00:00,0,0,0,-3561,1398,-1560,11.608
2026-03-13 16:59:30.499000+00:00,0,0,0,-3539,1389,-1558,11.646
2026-03-13 16:59:30.538000+00:00,0,0,0,-3551,1414,-1595,11.685
2026-03-13 16:59:30.577000+00:00,0,0,0,-3547,1414,-1655,11.724
2026-03-13 16:59:30.616000+00:00,0,0,0,-3540,1409,-1665,11.763
2026-03-13 16:59:30.654000+00:00,0,0,0,-3581,1369,-1616,11.801
2026-03-13 16:59:30.693000+00:00,0,0,0,-3558,1349,-1584,11.84
2026-03-13 16:59:30.732000+00:00,0,0,0,-3551,1353,-1583,11.879
2026-03-13 16:59:30.770000+00:00,0,0,0,-3556,1386,-1628,11.917
2026-03-13 16:59:30.809000+00:00,0,0,0,-3542,1410,-1625,11.956
2026-03-13 16:59:30.848000+00:00,0,0,0,-3554,1419,-1613,11.995
2026-03-13 16:59:30.886000+00:00,0,0,0,-3569,1407,-1570,12.033
2026-03-13 16:59:30.925000+00:00,0,0,0,-3558,1377,-1562,12.072
2026-03-13 16:59:30.964000+00:00,0,0,0,-3554,1356,-1604,12.111
2026-03-13 16:59:31.003000+00:00,0,0,0,-3555,1338,-1647,12.15
2026-03-13 16:59:31.041000+00:00,0,0,0,-3534,1366,-1678,12.188
2026-03-13 16:59:31.080000+00:00,0,0,0,-3549,1413,-1624,12.227
2026-03-13 16:59:31.119000+00:00,0,0,0,-3554,1442,-1580,12.266
2026-03-13 16:59:31.157000+00:00,0,0,0,-3558,1420,-1562,12.304
2026-03-13 16:59:31.196000+00:00,0,0,0,-3570,1393,-1585,12.343
2026-03-13 16:59:31.235000+00:00,0,0,0,-3586,1366,-1598,12.382
2026-03-13 16:59:31.273000+00:00,0,0,0,-3563,1339,-1584,12.42
2026-03-13 16:59:31.312000+00:00,0,0,0,-3540,1332,-1614,12.459
2026-03-13 16:59:31.351000+00:00,0,0,0,-3529,1345,-1649,12.498
2026-03-13 16:59:31.389000+00:00,0,0,0,-3543,1418,-1678,12.536
2026-03-13 16:59:31.428000+00:00,0,0,0,-3535,1470,-1618,12.575
2026-03-13 16:59:31.475000+00:00,0,0,0,-3573,1472,-1559,12.622
2026-03-13 16:59:31.505000+00:00,0,0,0,-3557,1429,-1541,12.652
2026-03-13 16:59:31.544000+00:00,0,0,0,-3566,1373,-1586,12.691
2026-03-13 16:59:31.583000+00:00,0,0,0,-3565,1324,-1651,12.73
2026-03-13 16:59:31.622000+00:00,0,0,0,-3552,1304,-1649,12.769
2026-03-13 16:59:31.660000+00:00,0,0,0,-3551,1333,-1616,12.807
2026-03-13 16:59:31.699000+00:00,0,0,0,-3566,1379,-1589,12.846
2026-03-13 16:59:31.738000+00:00,0,0,0,-3555,1416,-1600,12.885
2026-03-13 16:59:31.776000+00:00,0,0,0,-3556,1418,-1619,12.923
2026-03-13 16:59:31.815000+00:00,0,0,0,-3545,1415,-1630,12.962
2026-03-13 16:59:31.854000+00:00,0,0,0,-3560,1392,-1622,13.001
2026-03-13 16:59:31.892000+00:00,0,0,0,-3553,1355,-1592,13.039
2026-03-13 16:59:31.931000+00:00,0,0,0,-3551,1369,-1591,13.078
2026-03-13 16:59:31.970000+00:00,0,0,0,-3585,1365,-1583,13.117
2026-03-13 16:59:32.008000+00:00,0,0,0,-3553,1362,-1606,13.155
2026-03-13 16:59:32.047000+00:00,0,0,0,-3550,1372,-1621,13.194
2026-03-13 16:59:32.086000+00:00,0,0,0,-3562,1384,-1651,13.233
2026-03-13 16:59:32.125000+00:00,0,0,0,-3565,1387,-1605,13.272
2026-03-13 16:59:32.163000+00:00,0,0,0,-3550,1357,-1570,13.31
2026-03-13 16:59:32.202000+00:00,0,0,0,-3529,1408,-1612,13.349
2026-03-13 16:59:32.241000+00:00,0,0,0,-3567,1451,-1624,13.388
2026-03-13 16:59:32.279000+00:00,0,0,0,-3564,1438,-1609,13.426
2026-03-13 16:59:32.318000+00:00,0,0,0,-3556,1360,-1573,13.465
2026-03-13 16:59:32.357000+00:00,0,0,0,-3581,1305,-1588,13.504
2026-03-13 16:59:32.395000+00:00,0,0,0,-3558,1296,-1636,13.542
2026-03-13 16:59:32.434000+00:00,0,0,0,-3543,1344,-1665,13.581
2026-03-13 16:59:32.473000+00:00,0,0,0,-3531,1410,-1644,13.62
2026-03-13 16:59:32.511000+00:00,0,0,0,-3576,1442,-1557,13.658
2026-03-13 16:59:32.558000+00:00,0,0,0,-3583,1445,-1517,13.705
2026-03-13 16:59:32.589000+00:00,0,0,0,-3511,1443,-1573,13.736
2026-03-13 16:59:32.628000+00:00,0,0,0,-3546,1450,-1682,13.775
2026-03-13 16:59:32.666000+00:00,0,0,0,-3568,1401,-1690,13.813
2026-03-13 16:59:32.705000+00:00,0,0,0,-3558,1335,-1596,13.852
2026-03-13 16:59:32.744000+00:00,0,0,0,-3588,1318,-1508,13.891
2026-03-13 16:59:32.782000+00:00,0,0,0,-3563,1313,-1523,13.929
2026-03-13 16:59:32.821000+00:00,0,0,0,-3532,1349,-1669,13.968
2026-03-13 16:59:32.860000+00:00,0,0,0,-3532,1409,-1737,14.007
2026-03-13 16:59:32.898000+00:00,0,0,0,-3567,1436,-1672,14.045
2026-03-13 16:59:32.937000+00:00,0,0,0,-3559,1419,-1553,14.084
2026-03-13 16:59:32.976000+00:00,0,0,0,-3569,1395,-1477,14.123
2026-03-13 16:59:33.014000+00:00,0,0,0,-3565,1365,-1552,14.161
2026-03-13 16:59:33.053000+00:00,0,0,0,-3537,1377,-1669,14.2
2026-03-13 16:59:33.092000+00:00,0,0,0,-3568,1391,-1691,14.239
2026-03-13 16:59:33.131000+00:00,0,0,0,-3558,1363,-1647,14.278
2026-03-13 16:59:33.169000+00:00,0,0,0,-3536,1348,-1570,14.316
2026-03-13 16:59:33.208000+00:00,0,0,0,-3575,1375,-1561,14.355
2026-03-13 16:59:33.247000+00:00,0,0,0,-3552,1420,-1591,14.394
2026-03-13 16:59:33.285000+00:00,0,0,0,-3545,1425,-1623,14.432
2026-03-13 16:59:33.324000+00:00,0,0,0,-3564,1397,-1619,14.471
2026-03-13 16:59:33.363000+00:00,0,0,0,-3547,1367,-1602,14.51
2026-03-13 16:59:33.401000+00:00,0,0,0,-3547,1362,-1620,14.548
2026-03-13 16:59:33.440000+00:00,0,0,0,-3557,1380,-1623,14.587
2026-03-13 16:59:33.479000+00:00,0,0,0,-3546,1427,-1607,14.626
2026-03-13 16:59:33.517000+00:00,0,0,0,-3561,1408,-1579,14.664
2026-03-13 16:59:33.556000+00:00,0,0,0,-3554,1395,-1579,14.703
2026-03-13 16:59:33.595000+00:00,0,0,0,-3552,1401,-1602,14.742
2026-03-13 16:59:33.640000+00:00,0,0,0,-3573,1406,-1629,14.787
2026-03-13 16:59:33.673000+00:00,0,0,0,-3558,1362,-1603,14.82
2026-03-13 16:59:33.711000+00:00,0,0,0,-3548,1334,-1601,14.858
2026-03-13 16:59:33.750000+00:00,0,0,0,-3547,1351,-1620,14.897
2026-03-13 16:59:33.788000+00:00,0,0,0,-3567,1407,-1618,14.935
2026-03-13 16:59:33.827000+00:00,0,0,0,-3551,1423,-1611,14.974
2026-03-13 16:59:33.866000+00:00,0,0,0,-3559,1437,-1565,15.013
2026-03-13 16:59:33.904000+00:00,0,0,0,-3555,1417,-1558,15.051
2026-03-13 16:59:33.943000+00:00,0,0,0,-3554,1388,-1599,15.09
2026-03-13 16:59:33.982000+00:00,0,0,0,-3554,1373,-1657,15.129
2026-03-13 16:59:34.020000+00:00,0,0,0,-3557,1335,-1664,15.167
2026-03-13 16:59:34.059000+00:00,0,0,0,-3546,1339,-1640,15.206
2026-03-13 16:59:34.098000+00:00,0,0,0,-3557,1345,-1593,15.245
2026-03-13 16:59:34.137000+00:00,0,0,0,-3568,1373,-1590,15.284
2026-03-13 16:59:34.175000+00:00,0,0,0,-3561,1386,-1590,15.322
2026-03-13 16:59:34.214000+00:00,0,0,0,-3552,1402,-1620,15.361
2026-03-13 16:59:34.253000+00:00,0,0,0,-3551,1379,-1635,15.4
2026-03-13 16:59:34.291000+00:00,0,0,0,-3543,1378,-1639,15.438
2026-03-13 16:59:34.330000+00:00,0,0,0,-3559,1362,-1609,15.477
2026-03-13 16:59:34.369000+00:00,0,0,0,-3549,1387,-1599,15.516
2026-03-13 16:59:34.407000+00:00,0,0,0,-3557,1418,-1586,15.554
2026-03-13 16:59:34.446000+00:00,0,0,0,-3561,1434,-1589,15.593
2026-03-13 16:59:34.485000+00:00,0,0,0,-3550,1410,-1599,15.632
