ts,user_id,device_id,source,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,time_s
2026-03-13 17:00:00.552000+00:00,0,0,0,15666,0,31170,27184,32501,270,12465,0,48163,24997,84397,2984,105376,20276,28335,170165,29054,2807,87123,4369,39049,172614,68850,3063,41.41
2026-03-13 17:00:00.592000+00:00,0,0,0,15667,0,31162,27225,32513,269,12443,0,48133,24997,84389,2980,105368,20251,28349,170190,29036,2816,87113,4357,39052,172597,68805,3067,41.45
2026-03-13 17:00:00.632000+00:00,0,0,0,15637,0,31138,27246,32517,264,12414,0,48117,25011,84400,2971,105366,20246,28347,170210,29017,2823,87095,4346,39059,172604,68787,3071,41.49
2026-03-13 17:00:00.672000+00:00,0,0,0,15622,0,31114,27258,32524,250,12401,0,48108,25016,84421,2955,105379,20245,28335,170226,29008,2828,87081,4337,39059,172609,68783,3073,41.53
2026-03-13 17:00:00.712000+00:00,0,0,0,15636,0,31106,27279,32539,233,12405,0,48103,25007,84438,2939,105403,20231,28322,170241,29010,2828,87075,4328,39044,172595,68775,3068,41.57
2026-03-13 17:00:00.752000+00:00,0,0,0,15657,0,31131,27328,32569,227,12397,0,48104,24999,84454,2936,105420,20210,28324,170273,29027,2820,87058,4322,39020,172573,68764,3052,41.61
2026-03-13 17:00:00.792000+00:00,0,0,0,15674,0,31193,27402,32619,234,12372,0,48118,25000,84479,2948,105419,20199,28345,170313,29062,2808,87021,4319,38998,172546,68760,3033,41.65
2026-03-13 17:00:00.832000+00:00,0,0,0,15698,0,31274,27481,32674,241,12349,0,48140,25004,84501,2956,105410,20210,28368,170331,29094,2804,86982,4321,38977,172504,68752,3022,41.69
2026-03-13 17:00:00.872000+00:00,0,0,0,15731,0,31337,27543,32714,237,12340,0,48149,25005,84507,2948,105415,20238,28380,170330,29104,2814,86954,4330,38958,172461,68728,3027,41.73
2026-03-13 17:00:00.912000+00:00,0,0,0,15762,0,31359,27580,32737,229,12339,0,48128,24997,84494,2937,105440,20266,28386,170346,29093,2829,86936,4340,38943,172444,68693,3038,41.77
2026-03-13 17:00:00.952000+00:00,0,0,0,15779,0,31351,27599,32748,227,12334,0,48091,24983,84475,2937,105465,20276,28388,170386,29077,2833,86918,4343,38928,172456,68661,3043,41.81
2026-03-13 17:00:00.992000+00:00,0,0,0,15780,0,31344,27614,32755,235,12318,0,48063,24967,84457,2948,105460,20263,28387,170430,29067,2821,86895,4335,38911,172471,68634,3033,41.85
2026-03-13 17:00:01.032000+00:00,0,0,0,15777,0,31358,27637,32764,245,12295,0,48054,24954,84447,2960,105432,20238,28389,170462,29074,2805,86868,4325,38894,172466,68616,3019,41.89
2026-03-13 17:00:01.072000+00:00,0,0,0,15798,0,31393,27673,32789,247,12287,0,48058,24942,84454,2964,105425,20226,28399,170489,29105,2803,86853,4324,38876,172444,68607,3015,41.93
2026-03-13 17:00:01.112000+00:00,0,0,0,15853,0,31444,27724,32837,246,12304,0,48070,24937,84487,2963,105474,20237,28421,170522,29148,2813,86858,4332,38862,172421,68613,3019,41.97
2026-03-13 17:00:01.152000+00:00,0,0,0,15922,0,31508,27785,32900,247,12333,0,48093,24938,84539,2967,105551,20251,28454,170564,29191,2819,86870,4338,38857,172406,68630,3022,42.01
2026-03-13 17:00:01.192000+00:00,0,0,0,15981,0,31573,27845,32966,246,12354,0,48117,24937,84596,2969,105613,20249,28496,170622,29224,2821,86871,4336,38862,172393,68643,3025,42.05
2026-03-13 17:00:01.232000+00:00,0,0,0,16031,0,31629,27899,33023,241,12370,0,48133,24937,84642,2965,105648,20226,28545,170686,29246,2828,86863,4331,38873,172379,68643,3031,42.09
2026-03-13 17:00:01.272000+00:00,0,0,0,16059,0,31676,27935,33060,242,12381,0,48149,24944,84656,2963,105669,20196,28586,170736,29265,2837,86849,4324,38876,172368,68639,3038,42.13
2026-03-13 17:00:01.312000+00:00,0,0,0,16032,0,31693,27906,33054,250,12381,0,48165,24962,84621,2966,105672,20175,28610,170759,29286,2843,86842,4320,38868,172392,68657,3048,42.17
2026-03-13 17:00:01.352000+00:00,0,0,0,15926,0,31633,27763,32982,252,12380,0,48165,25001,84553,2961,105651,20184,28629,170743,29301,2842,86868,4327,38876,172503,68727,3061,42.21
2026-03-13 17:00:01.392000+00:00,0,0,0,15774,0,31493,27518,32839,240,12398,0,48158,25052,84481,2943,105603,20238,28637,170662,29290,2835,86943,4350,38934,172681,68840,3075,42.25
2026-03-13 17:00:01.432000+00:00,0,0,0,15640,0,31336,27277,32671,225,12427,0,48167,25094,84430,2927,105527,20308,28604,170515,29242,2825,87029,4371,39026,172822,68933,3080,42.29
2026-03-13 17:00:01.472000+00:00,0,0,0,15560,0,31228,27154,32555,223,12433,0,48182,25117,84420,2928,105438,20344,28539,170367,29180,2813,87071,4375,39092,172861,68961,3072,42.33
2026-03-13 17:00:01.512000+00:00,0,0,0,15528,0,31191,27164,32528,236,12409,0,48184,25122,84445,2946,105352,20343,28480,170277,29141,2809,87055,4375,39100,172819,68935,3062,42.37
2026-03-13 17:00:01.552000+00:00,0,0,0,15536,0,31211,27237,32558,256,12377,0,48179,25107,84472,2969,105282,20331,28435,170246,29127,2812,87014,4377,39068,172749,68890,3060,42.41
2026-03-13 17:00:01.592000+00:00,0,0,0,15571,0,31245,27305,32600,265,12362,0,48172,25082,84485,2978,105252,20317,28399,170252,29116,2819,86985,4377,39027,172690,68843,3062,42.45
2026-03-13 17:00:01.632000+00:00,0,0,0,15606,0,31260,27338,32626,258,12363,0,48162,25056,84483,2966,105269,20302,28371,170282,29100,2824,86978,4368,38999,172670,68808,3061,42.49
2026-03-13 17:00:01.672000+00:00,0,0,0,15614,0,31253,27337,32632,248,12360,0,48158,25037,84475,2951,105291,20288,28356,170322,29098,2823,86978,4352,38991,172689,68806,3056,42.53
2026-03-13 17:00:01.712000+00:00,0,0,0,15593,0,31232,27330,32626,248,12344,0,48155,25032,84478,2951,105279,20270,28358,170350,29109,2811,86972,4337,39001,172718,68830,3047,42.57
2026-03-13 17:00:01.752000+00:00,0,0,0,15579,0,31209,27336,32622,258,12332,0,48147,25032,84502,2965,105251,20250,28364,170366,29106,2799,86965,4331,39016,172730,68843,3039,42.61
2026-03-13 17:00:01.792000+00:00,0,0,0,15610,0,31203,27359,32626,269,12347,0,48143,25024,84531,2984,105260,20231,28360,170382,29092,2796,86969,4329,39021,172720,68838,3035,42.65
2026-03-13 17:00:01.832000+00:00,0,0,0,15670,0,31226,27400,32641,271,12372,0,48147,25011,84554,2993,105310,20219,28356,170403,29095,2798,86971,4324,39014,172703,68833,3034,42.69
2026-03-13 17:00:01.872000+00:00,0,0,0,15726,0,31266,27456,32673,258,12385,0,48156,25006,84581,2983,105368,20224,28359,170418,29112,2803,86965,4322,39002,172686,68834,3037,42.73
2026-03-13 17:00:01.912000+00:00,0,0,0,15780,0,31305,27517,32712,238,12398,0,48165,25015,84614,2964,105425,20248,28357,170415,29113,2816,86968,4329,38986,172664,68826,3046,42.77
2026-03-13 17:00:01.952000+00:00,0,0,0,15823,0,31332,27570,32742,227,12409,0,48171,25030,84641,2952,105464,20276,28336,170409,29090,2828,86975,4339,38962,172646,68802,3056,42.81
2026-03-13 17:00:01.992000+00:00,0,0,0,15829,0,31338,27604,32757,225,12396,0,48164,25035,84651,2950,105459,20289,28310,170417,29063,2831,86956,4346,38938,172640,68770,3056,42.85
2026-03-13 17:00:02.032000+00:00,0,0,0,15810,0,31324,27622,32762,226,12364,0,48135,25024,84646,2952,105422,20282,28303,170432,29046,2823,86912,4346,38926,172635,68741,3045,42.89
2026-03-13 17:00:02.072000+00:00,0,0,0,15800,0,31309,27630,32769,227,12340,0,48103,25003,84642,2952,105393,20266,28316,170453,29042,2815,86873,4343,38923,172632,68724,3031,42.93
2026-03-13 17:00:02.112000+00:00,0,0,0,15810,0,31317,27646,32787,226,12333,0,48094,24987,84659,2953,105390,20255,28332,170496,29049,2814,86857,4344,38922,172648,68730,3028,42.97
2026-03-13 17:00:02.152000+00:00,0,0,0,15828,0,31355,27677,32825,228,12330,0,48114,24983,84700,2957,105406,20251,28352,170562,29074,2823,86859,4348,38925,172680,68758,3036,43.01
2026-03-13 17:00:02.192000+00:00,0,0,0,15829,0,31408,27698,32875,232,12323,0,48144,24993,84737,2961,105425,20251,28391,170635,29127,2831,86869,4347,38939,172725,68805,3044,43.05
2026-03-13 17:00:02.232000+00:00,0,0,0,15799,0,31435,27662,32901,237,12329,0,48161,25024,84736,2962,105443,20271,28460,170691,29196,2831,86903,4344,38977,172807,68878,3051,43.09
2026-03-13 17:00:02.272000+00:00,0,0,0,15740,0,31396,27541,32853,242,12369,0,48160,25086,84692,2961,105468,20330,28538,170688,29245,2823,86982,4354,39049,172940,68974,3058,43.13
2026-03-13 17:00:02.312000+00:00,0,0,0,15660,0,31299,27365,32733,245,12419,0,48157,25152,84634,2961,105484,20409,28577,170598,29238,2813,87074,4372,39129,173076,69066,3066,43.17
2026-03-13 17:00:02.352000+00:00,0,0,0,15574,0,31202,27220,32610,244,12434,0,48171,25182,84610,2959,105467,20469,28549,170473,29184,2808,87124,4385,39180,173148,69114,3073,43.21
2026-03-13 17:00:02.392000+00:00,0,0,0,15514,0,31159,27172,32553,237,12406,0,48202,25173,84637,2954,105408,20480,28488,170388,29127,2814,87113,4387,39186,173143,69113,3084,43.25
2026-03-13 17:00:02.432000+00:00,0,0,0,15503,0,31179,27216,32569,230,12368,0,48230,25150,84689,2952,105330,20438,28440,170349,29102,2829,87071,4382,39162,173084,69084,3096,43.29
2026-03-13 17:00:02.472000+00:00,0,0,0,15536,0,31224,27296,32619,228,12345,0,48236,25126,84719,2955,105277,20376,28423,170330,29105,2839,87032,4374,39131,173003,69044,3097,43.33
2026-03-13 17:00:02.512000+00:00,0,0,0,15578,0,31252,27350,32662,226,12341,0,48217,25099,84714,2955,105262,20326,28421,170329,29114,2834,87010,4371,39106,172937,69001,3082,43.37
2026-03-13 17:00:02.552000+00:00,0,0,0,15611,0,31252,27363,32685,220,12353,0,48197,25077,84704,2950,105268,20297,28420,170343,29118,2822,87004,4376,39096,172908,68979,3064,43.41
2026-03-13 17:00:02.592000+00:00,0,0,0,15632,0,31245,27358,32697,216,12371,0,48203,25071,84725,2947,105279,20283,28415,170365,29125,2820,87010,4383,39102,172913,68998,3063,43.45
2026-03-13 17:00:02.632000+00:00,0,0,0,15643,0,31245,27362,32704,218,12380,0,48236,25078,84790,2954,105286,20281,28411,170385,29129,2834,87013,4388,39123,172937,69048,3081,43.49
2026-03-13 17:00:02.672000+00:00,0,0,0,15644,0,31247,27389,32708,224,12371,0,48272,25088,84868,2965,105288,20280,28412,170404,29121,2854,87001,4386,39147,172956,69089,3103,43.53
2026-03-13 17:00:02.712000+00:00,0,0,0,15653,0,31258,27435,32713,228,12354,0,48290,25088,84913,2975,105298,20266,28408,170424,29109,2862,86972,4376,39149,172940,69089,3111,43.57
2026-03-13 17:00:02.752000+00:00,0,0,0,15679,0,31283,27487,32723,230,12344,0,48290,25072,84914,2984,105335,20235,28394,170451,29110,2853,86936,4357,39124,172887,69053,3101,43.61
2026-03-13 17:00:02.792000+00:00,0,0,0,15698,0,31310,27537,32735,232,12326,0,48279,25053,84896,2992,105377,20195,28383,170486,29120,2837,86897,4334,39096,172837,69016,3081,43.65
2026-03-13 17:00:02.832000+00:00,0,0,0,15702,0,31323,27581,32742,242,12299,0,48266,25048,84887,3004,105391,20162,28382,170510,29124,2821,86864,4319,39084,172818,69003,3062,43.69
2026-03-13 17:00:02.872000+00:00,0,0,0,15726,0,31325,27613,32742,258,12296,0,48255,25046,84888,3020,105393,20156,28380,170515,29123,2809,86856,4318,39081,172811,69011,3051,43.73
2026-03-13 17:00:02.912000+00:00,0,0,0,15787,0,31327,27634,32742,270,12331,0,48246,25037,84883,3033,105422,20171,28378,170511,29118,2802,86876,4329,39074,172793,69017,3048,43.77
2026-03-13 17:00:02.952000+00:00,0,0,0,15849,0,31334,27657,32748,273,12369,0,48234,25025,84871,3036,105469,20184,28386,170526,29109,2803,86891,4338,39064,172766,69002,3049,43.81
2026-03-13 17:00:02.992000+00:00,0,0,0,15873,0,31352,27687,32764,274,12372,0,48226,25022,84870,3037,105495,20175,28410,170564,29107,2810,86875,4338,39060,172750,68984,3051,43.85
2026-03-13 17:00:03.032000+00:00,0,0,0,15859,0,31384,27710,32791,275,12352,0,48238,25038,84892,3039,105493,20149,28452,170602,29136,2813,86854,4334,39078,172763,69006,3054,43.89
2026-03-13 17:00:03.072000+00:00,0,0,0,15820,0,31414,27678,32807,275,12350,0,48277,25078,84921,3039,105478,20138,28512,170619,29200,2812,86869,4336,39127,172829,69101,3064,43.93
2026-03-13 17:00:03.112000+00:00,0,0,0,15740,0,31403,27546,32766,272,12372,0,48327,25133,84920,3034,105453,20162,28572,170591,29261,2809,86927,4351,39203,172954,69248,3082,43.97
2026-03-13 17:00:03.152000+00:00,0,0,0,15616,0,31323,27346,32657,257,12389,0,48357,25187,84893,3016,105407,20202,28593,170507,29257,2809,86988,4373,39282,173093,69373,3103,44.01
2026-03-13 17:00:03.192000+00:00,0,0,0,15506,0,31205,27178,32536,237,12389,0,48359,25214,84870,2991,105357,20230,28556,170397,29188,2810,87025,4388,39325,173172,69417,3117,44.05
2026-03-13 17:00:03.232000+00:00,0,0,0,15477,0,31120,27112,32465,222,12398,0,48345,25207,84850,2974,105336,20243,28479,170306,29113,2807,87040,4391,39307,173154,69375,3112,44.09
2026-03-13 17:00:03.272000+00:00,0,0,0,15532,0,31093,27135,32457,215,12427,0,48319,25177,84824,2967,105350,20252,28407,170263,29067,2800,87048,4387,39247,173077,69281,3093,44.13
2026-03-13 17:00:03.312000+00:00,0,0,0,15605,0,31097,27194,32488,214,12450,0,48275,25141,84794,2962,105375,20258,28365,170267,29042,2803,87047,4378,39180,173005,69170,3079,44.17
2026-03-13 17:00:03.352000+00:00,0,0,0,15640,0,31117,27247,32527,215,12438,0,48234,25107,84758,2958,105381,20260,28345,170296,29032,2815,87023,4364,39124,172960,69077,3076,44.21
2026-03-13 17:00:03.392000+00:00,0,0,0,15627,0,31158,27290,32562,219,12394,0,48225,25093,84722,2957,105361,20261,28341,170324,29047,2825,86984,4352,39086,172937,69031,3077,44.25
2026-03-13 17:00:03.432000+00:00,0,0,0,15598,0,31208,27330,32595,227,12349,0,48243,25105,84711,2961,105330,20260,28361,170326,29087,2827,86957,4345,39073,172924,69034,3076,44.29
2026-03-13 17:00:03.472000+00:00,0,0,0,15579,0,31239,27368,32623,233,12322,0,48258,25129,84734,2967,105296,20250,28393,170297,29121,2825,86946,4338,39081,172903,69057,3075,44.33
2026-03-13 17:00:03.513000+00:00,0,0,0,15586,0,31244,27404,32638,233,12316,0,48260,25139,84778,2973,105267,20227,28414,170261,29128,2822,86936,4331,39096,172866,69072,3076,44.371
2026-03-13 17:00:03.553000+00:00,0,0,0,15635,0,31248,27438,32643,237,12339,0,48268,25124,84821,2984,105260,20193,28414,170252,29119,2821,86924,4329,39105,172822,69076,3080,44.411
2026-03-13 17:00:03.593000+00:00,0,0,0,15717,0,31269,27475,32651,244,12383,0,48285,25095,84850,3000,105281,20161,28409,170272,29115,2828,86918,4336,39104,172780,69077,3086,44.451
2026-03-13 17:00:03.633000+00:00,0,0,0,15788,0,31297,27523,32666,250,12409,0,48296,25074,84862,3013,105316,20136,28411,170301,29119,2840,86906,4344,39097,172740,69071,3093,44.491
2026-03-13 17:00:03.673000+00:00,0,0,0,15810,0,31325,27571,32687,255,12392,0,48303,25064,84869,3023,105347,20112,28411,170322,29127,2846,86872,4345,39083,172698,69061,3097,44.531
2026-03-13 17:00:03.713000+00:00,0,0,0,15804,0,31353,27603,32715,258,12358,0,48312,25050,84885,3029,105367,20084,28408,170347,29138,2837,86827,4340,39065,172665,69057,3090,44.571
2026-03-13 17:00:03.753000+00:00,0,0,0,15809,0,31378,27622,32746,256,12340,0,48322,25028,84910,3028,105396,20056,28409,170386,29149,2821,86794,4336,39047,172650,69055,3077,44.611
2026-03-13 17:00:03.793000+00:00,0,0,0,15812,0,31402,27644,32773,252,12321,0,48326,25008,84933,3024,105429,20033,28423,170433,29157,2811,86762,4329,39037,172643,69046,3070,44.651
2026-03-13 17:00:03.833000+00:00,0,0,0,15805,0,31421,27683,32800,246,12292,0,48317,25005,84955,3013,105437,20020,28449,170476,29161,2814,86724,4314,39035,172630,69032,3070,44.691
2026-03-13 17:00:03.873000+00:00,0,0,0,15817,0,31436,27737,32831,238,12281,0,48302,25024,84977,3001,105430,20021,28484,170508,29167,2816,86707,4303,39043,172616,69026,3069,44.731
2026-03-13 17:00:03.913000+00:00,0,0,0,15849,0,31451,27771,32855,237,12304,0,48290,25054,84977,2998,105446,20041,28527,170535,29193,2814,86727,4311,39056,172625,69038,3063,44.771
2026-03-13 17:00:03.953000+00:00,0,0,0,15856,0,31453,27719,32844,247,12350,0,48284,25086,84924,3002,105485,20080,28575,170562,29242,2814,86786,4333,39078,172695,69083,3067,44.811
2026-03-13 17:00:03.993000+00:00,0,0,0,15804,0,31412,27549,32772,252,12407,0,48283,25120,84830,3000,105507,20137,28611,170557,29278,2821,86874,4360,39122,172829,69166,3089,44.851
2026-03-13 17:00:04.033000+00:00,0,0,0,15712,0,31310,27322,32643,245,12459,0,48288,25157,84749,2988,105484,20190,28609,170479,29260,2830,86960,4381,39188,172971,69259,3120,44.891
2026-03-13 17:00:04.073000+00:00,0,0,0,15614,0,31184,27149,32510,236,12475,0,48299,25182,84741,2982,105408,20204,28562,170350,29188,2833,87003,4388,39251,173046,69324,3139,44.931
2026-03-13 17:00:04.113000+00:00,0,0,0,15536,0,31094,27085,32431,231,12444,0,48320,25180,84808,2986,105303,20167,28495,170231,29103,2831,86987,4381,39285,173034,69343,3140,44.971
2026-03-13 17:00:04.153000+00:00,0,0,0,15502,0,31064,27097,32404,228,12401,0,48346,25153,84887,2992,105203,20111,28432,170156,29040,2825,86939,4370,39285,172964,69329,3130,45.011
2026-03-13 17:00:04.193000+00:00,0,0,0,15530,0,31082,27140,32405,229,12390,0,48370,25118,84930,3000,105142,20068,28384,170119,29012,2819,86900,4365,39258,172875,69302,3117,45.051
2026-03-13 17:00:04.233000+00:00,0,0,0,15598,0,31120,27191,32431,232,12415,0,48384,25098,84941,3006,105158,20055,28365,170109,29021,2819,86891,4366,39227,172806,69286,3110,45.091
2026-03-13 17:00:04.273000+00:00,0,0,0,15665,0,31157,27248,32482,233,12445,0,48385,25104,84948,3007,105237,20062,28387,170127,29060,2822,86902,4365,39214,172779,69287,3109,45.131
2026-03-13 17:00:04.313000+00:00,0,0,0,15706,0,31195,27304,32532,236,12461,0,48380,25125,84948,3008,105311,20069,28432,170150,29112,2823,86910,4359,39218,172774,69297,3108,45.171
2026-03-13 17:00:04.353000+00:00,0,0,0,15723,0,31230,27342,32558,243,12457,0,48377,25132,84930,3013,105347,20068,28458,170155,29147,2821,86902,4351,39211,172756,69292,3103,45.211
2026-03-13 17:00:04.393000+00:00,0,0,0,15727,0,31250,27365,32565,251,12436,0,48368,25112,84902,3018,105356,20064,28451,170155,29148,2815,86874,4345,39180,172718,69254,3092,45.251
2026-03-13 17:00:04.433000+00:00,0,0,0,15723,0,31259,27392,32570,259,12400,0,48349,25079,84878,3024,105345,20058,28423,170174,29125,2805,86829,4340,39133,172675,69187,3080,45.291
2026-03-13 17:00:04.473000+00:00,0,0,0,15718,0,31271,27436,32585,265,12358,0,48325,25054,84866,3029,105318,20049,28401,170205,29096,2800,86780,4331,39093,172642,69116,3074,45.331
2026-03-13 17:00:04.513000+00:00,0,0,0,15717,0,31286,27489,32609,257,12319,0,48300,25040,84872,3023,105291,20036,28398,170233,29077,2806,86742,4320,39070,172628,69064,3073,45.371
2026-03-13 17:00:04.553000+00:00,0,0,0,15728,0,31306,27528,32637,244,12295,0,48281,25023,84875,3011,105279,20019,28404,170260,29079,2814,86718,4312,39052,172625,69035,3073,45.411
2026-03-13 17:00:04.593000+00:00,0,0,0,15753,0,31339,27555,32663,244,12287,0,48272,24999,84851,3010,105283,20006,28404,170287,29099,2818,86699,4309,39021,172612,69016,3071,45.451
2026-03-13 17:00:04.633000+00:00,0,0,0,15791,0,31380,27587,32690,255,12294,0,48267,24982,84814,3019,105309,20005,28405,170316,29124,2817,86685,4310,38982,172582,68989,3068,45.491
2026-03-13 17:00:04.673000+00:00,0,0,0,15836,0,31407,27631,32721,263,12310,0,48252,24981,84802,3025,105356,20009,28424,170344,29140,2817,86683,4311,38963,172547,68961,3067,45.531
2026-03-13 17:00:04.713000+00:00,0,0,0,15881,0,31418,27675,32751,266,12325,0,48233,24983,84821,3029,105402,20015,28454,170361,29150,2821,86685,4314,38965,172517,68946,3068,45.571
2026-03-13 17:00:04.753000+00:00,0,0,0,15915,0,31433,27710,32776,273,12330,0,48229,24977,84846,3037,105414,20023,28466,170375,29160,2822,86675,4324,38967,172494,68941,3068,45.611
2026-03-13 17:00:04.793000+00:00,0,0,0,15942,0,31461,27740,32798,274,12330,0,48238,24969,84861,3039,105406,20035,28462,170403,29166,2825,86661,4340,38956,172476,68934,3067,45.651
2026-03-13 17:00:04.833000+00:00,0,0,0,15968,0,31492,27761,32821,262,12345,0,48244,24975,84865,3025,105421,20058,28476,170445,29173,2827,86664,4355,38952,172478,68928,3065,45.691
2026-03-13 17:00:04.873000+00:00,0,0,0,15957,0,31502,27729,32834,244,12371,0,48247,25007,84856,3002,105454,20095,28523,170477,29197,2824,86692,4362,38975,172534,68956,3064,45.731
2026-03-13 17:00:04.913000+00:00,0,0,0,15871,0,31467,27591,32794,237,12397,0,48264,25062,84827,2987,105463,20143,28577,170464,29229,2816,86751,4362,39033,172663,69042,3074,45.771
2026-03-13 17:00:04.953000+00:00,0,0,0,15731,0,31371,27378,32686,239,12415,0,48287,25119,84785,2982,105425,20195,28593,170388,29225,2814,86826,4361,39108,172821,69151,3094,45.811
2026-03-13 17:00:04.993000+00:00,0,0,0,15612,0,31255,27194,32561,239,12422,0,48303,25149,84757,2979,105359,20236,28552,170275,29174,2817,86884,4363,39162,172922,69219,3109,45.851
2026-03-13 17:00:05.033000+00:00,0,0,0,15568,0,31185,27118,32480,240,12427,0,48320,25147,84755,2981,105300,20250,28483,170165,29109,2813,86909,4366,39175,172928,69217,3106,45.891
2026-03-13 17:00:05.073000+00:00,0,0,0,15591,0,31169,27145,32458,241,12432,0,48331,25131,84775,2984,105279,20231,28437,170092,29058,2805,86903,4367,39166,172868,69163,3092,45.931
2026-03-13 17:00:05.113000+00:00,0,0,0,15640,0,31173,27219,32484,236,12434,0,48314,25112,84803,2980,105287,20194,28428,170079,29031,2806,86877,4360,39151,172798,69098,3081,45.971
2026-03-13 17:00:05.153000+00:00,0,0,0,15673,0,31180,27285,32535,229,12424,0,48283,25094,84823,2973,105295,20153,28433,170114,29039,2807,86842,4348,39128,172758,69059,3072,46.011
2026-03-13 17:00:05.193000+00:00,0,0,0,15678,0,31198,27321,32590,229,12402,0,48267,25082,84835,2974,105287,20124,28442,170161,29084,2804,86815,4344,39103,172759,69067,3066,46.051
2026-03-13 17:00:05.233000+00:00,0,0,0,15666,0,31228,27327,32629,241,12379,0,48277,25076,84847,2985,105265,20119,28462,170186,29137,2804,86803,4345,39094,172785,69107,3070,46.091
2026-03-13 17:00:05.273000+00:00,0,0,0,15648,0,31265,27326,32642,250,12355,0,48304,25071,84855,2996,105231,20131,28478,170181,29163,2815,86790,4341,39099,172802,69143,3082,46.131
2026-03-13 17:00:05.313000+00:00,0,0,0,15645,0,31299,27338,32642,244,12338,0,48330,25063,84859,2989,105205,20142,28470,170159,29152,2827,86767,4337,39093,172790,69141,3092,46.171
2026-03-13 17:00:05.353000+00:00,0,0,0,15669,0,31320,27371,32647,229,12335,0,48336,25050,84863,2974,105215,20152,28438,170136,29114,2833,86747,4339,39069,172751,69098,3092,46.211
2026-03-13 17:00:05.393000+00:00,0,0,0,15697,0,31319,27418,32662,220,12326,0,48308,25035,84867,2966,105247,20160,28412,170132,29073,2835,86732,4342,39042,172705,69041,3087,46.251
2026-03-13 17:00:05.433000+00:00,0,0,0,15714,0,31308,27468,32679,219,12302,0,48263,25021,84869,2967,105265,20164,28417,170153,29050,2838,86712,4341,39028,172671,68999,3082,46.291
2026-03-13 17:00:05.473000+00:00,0,0,0,15725,0,31312,27519,32701,220,12281,0,48234,25017,84875,2970,105249,20161,28439,170180,29051,2841,86685,4339,39025,172647,68985,3080,46.331
2026-03-13 17:00:05.513000+00:00,0,0,0,15737,0,31339,27570,32731,223,12268,0,48234,25023,84895,2976,105217,20146,28456,170196,29073,2840,86655,4336,39022,172624,68993,3079,46.371
2026-03-13 17:00:05.553000+00:00,0,0,0,15752,0,31382,27624,32765,234,12259,0,48249,25036,84912,2988,105194,20116,28462,170199,29106,2836,86622,4326,39010,172590,69004,3076,46.411
2026-03-13 17:00:05.593000+00:00,0,0,0,15768,0,31434,27672,32793,252,12253,0,48277,25044,84913,3005,105187,20085,28459,170201,29142,2827,86591,4313,38989,172548,69011,3072,46.451
2026-03-13 17:00:05.633000+00:00,0,0,0,15784,0,31487,27696,32810,261,12257,0,48315,25041,84914,3014,105196,20068,28450,170213,29174,2816,86573,4307,38969,172523,69023,3067,46.491
2026-03-13 17:00:05.674000+00:00,0,0,0,15780,0,31513,27670,32815,252,12270,0,48344,25042,84920,3004,105208,20087,28455,170237,29196,2814,86575,4311,38969,172550,69050,3072,46.532
2026-03-13 17:00:05.714000+00:00,0,0,0,15728,0,31481,27559,32786,235,12292,0,48348,25066,84906,2985,105215,20150,28492,170254,29211,2826,86610,4327,39004,172647,69106,3091,46.572
2026-03-13 17:00:05.754000+00:00,0,0,0,15640,0,31380,27362,32700,227,12334,0,48332,25106,84864,2971,105224,20233,28536,170223,29204,2839,86693,4345,39072,172795,69185,3113,46.612
2026-03-13 17:00:05.794000+00:00,0,0,0,15556,0,31242,27157,32579,230,12387,0,48316,25143,84837,2969,105229,20299,28543,170129,29158,2843,86797,4360,39148,172938,69255,3126,46.652
2026-03-13 17:00:05.834000+00:00,0,0,0,15517,0,31135,27038,32483,237,12433,0,48329,25168,84875,2979,105222,20350,28492,170001,29088,2836,86891,4373,39203,173032,69304,3122,46.692
2026-03-13 17:00:05.874000+00:00,0,0,0,15528,0,31098,27030,32442,241,12463,0,48375,25184,84966,2994,105198,20395,28410,169879,29027,2820,86954,4385,39227,173066,69336,3106,46.732
2026-03-13 17:00:05.914000+00:00,0,0,0,15549,0,31116,27085,32450,240,12459,0,48416,25181,85035,3003,105146,20421,28340,169792,28987,2808,86967,4389,39211,173047,69325,3090,46.772
2026-03-13 17:00:05.954000+00:00,0,0,0,15560,0,31150,27145,32490,237,12426,0,48414,25152,85038,3000,105071,20416,28302,169767,28970,2804,86929,4387,39157,172998,69251,3078,46.812
2026-03-13 17:00:05.994000+00:00,0,0,0,15566,0,31181,27190,32548,232,12387,0,48375,25112,84993,2987,105004,20391,28305,169796,28985,2809,86876,4381,39095,172951,69155,3075,46.852
2026-03-13 17:00:06.033000+00:00,0,0,0,15564,0,31212,27222,32609,226,12356,0,48335,25088,84947,2972,104956,20360,28340,169842,29028,2819,86827,4374,39059,172922,69094,3082,46.891
2026-03-13 17:00:06.073000+00:00,0,0,0,15566,0,31246,27245,32656,222,12341,0,48321,25080,84934,2963,104937,20332,28378,169876,29064,2828,86792,4366,39050,172911,69078,3090,46.931
2026-03-13 17:00:06.113000+00:00,0,0,0,15590,0,31274,27267,32686,225,12347,0,48329,25077,84957,2966,104952,20315,28386,169879,29068,2828,86780,4358,39045,172903,69080,3091,46.971
